Procede Data Log
OpenFlash Data File 1
13
Time[s],RPM,Throttle,MAF Volt.,Engine Load,Intake Air Temp.,Ignition Adv.,AFR,STFT,LTFT,FLKC,Oil Temp.,Command AFR,Fuel Sys. Status
73.38,2247.5,36.65,2.58,0.86,96.8,11.5,13.78,3.12,15.62,0,192.2,14,2
73.48,2259.25,38.64,2.64,1.02,96.8,11.5,14.13,4.69,14.84,0,192.2,14,2
73.58,2265.75,40.44,2.59,0.89,96.8,11.5,13.9,6.25,14.84,0,192.2,13.88,2
73.69,2282.75,42.92,2.75,0.87,96.8,11.5,13.9,7.03,14.84,0,192.2,13.88,2
73.80,2297.25,38.28,2.66,1.02,96.8,11.5,13.9,6.25,14.06,0,192.2,13.76,2
73.91,2302,30.84,2.6,0.94,95,11.5,12.75,4.69,14.06,0,192.2,13.76,2
74.01,2293.5,34.88,2.67,0.95,95,11.5,13.21,2.34,14.06,0,192.2,13.88,2
74.12,2303,31.34,2.62,0.91,95,11.5,13.44,2.34,11.72,0,192.2,13.88,2
74.22,2291.25,38.33,2.6,0.86,95,11.5,13.55,4.69,11.72,0,192.2,13.88,2
74.33,2310.25,46.02,2.65,0.9,95,11.5,14.36,5.47,11.72,0,192.2,13.76,2
74.43,2334.75,37.94,2.64,0.92,95,12,14.01,6.25,11.72,0,192.2,13.76,2
74.54,2323.5,42.96,2.62,0.9,95,12,12.75,6.25,11.72,0,192.2,13.76,2
74.64,2342.5,46.25,2.75,1.03,95,12,13.44,5.47,11.72,0,192.2,13.65,2
74.74,2345.5,41.56,2.61,0.94,95,12,13.44,7.03,11.72,0,192.2,13.65,2
74.85,2376.25,50.16,2.71,0.93,95,12,13.32,7.03,11.72,0,192.2,13.65,2
74.95,2383.75,49.67,2.83,0.97,95,12,13.21,6.25,11.72,0,192.2,13.53,2
75.06,2379.75,45.94,2.8,0.9,95,12,12.86,6.25,11.72,0,192.2,13.53,2
75.16,2392.75,37.36,2.74,0.97,95,12,13.21,4.69,11.72,0,192.2,13.53,2
75.26,2372.25,38.54,2.71,1,95,12,13.32,5.47,11.72,0,192.2,13.53,2
75.36,2389.75,43.93,2.67,1.05,95,12,12.52,3.12,11.72,0,192.2,13.53,2
75.46,2395,54.65,2.73,1.09,95,12,13.9,4.69,11.72,0,192.2,13.53,2
75.56,2406.25,56.88,2.74,1,95,12.5,14.13,4.69,11.72,0,192.2,13.53,2
75.66,2430.5,56.27,2.85,0.99,95,12.5,13.21,0,11.72,0,192.2,15.06,4
75.76,2445,57.29,2.87,1,95,12.5,13.21,0,11.72,0,192.2,12.94,4
75.86,2443.5,57.45,2.86,1.1,95,12.5,13.67,0,11.72,0,190.4,12.94,4
75.96,2443.5,53.1,2.67,0.91,95,12.5,12.98,0,11.72,0,190.4,12.94,4
76.06,2447.5,46.25,2.82,1.08,95,12.5,12.75,0,11.72,0,190.4,12.94,4
76.17,2437.5,47.77,2.81,0.98,95,12.5,13.55,0,11.72,0,190.4,12.94,4
76.27,2447.5,47.2,2.72,1,95,12.5,12.86,0,11.72,0,190.4,12.94,4
76.38,2462.5,52.76,2.81,1.08,95,12.5,12.86,0,11.72,0,190.4,12.94,4
76.48,2483.75,47.1,2.77,0.99,95,13,13.55,0,11.72,0,190.4,12.94,4
76.58,2483.25,45.25,2.82,0.93,95,13,12.98,0,11.72,0,190.4,12.94,4
76.68,2516.5,33.13,2.69,0.99,95,13,12.98,0,11.72,0,190.4,12.94,4
76.78,2514,23.62,2.67,0.87,95,13,13.21,0,11.72,0,190.4,12.94,4
76.88,2457.5,23.32,2.65,0.9,95,12.5,12.86,0,11.72,0,190.4,13.06,4
76.98,2426.5,26.28,2.7,0.92,95,12.5,12.98,0,11.72,0,190.4,13.76,2
77.08,2444.5,26.53,2.72,0.94,95,12.5,13.67,1.56,11.72,0,190.4,13.76,2
77.18,2461.75,31.01,2.73,0.89,95,12.5,14.47,2.34,11.72,0,190.4,13.76,2
77.28,2484.5,31.88,2.76,1,95,13,14.13,2.34,11.72,0,190.4,13.76,2
77.38,2503.25,27.77,2.69,0.88,95,13,13.67,3.91,11.72,0,190.4,13.76,2
77.48,2492.25,22.71,2.66,0.89,95,13,13.44,4.69,11.72,0,190.4,13.76,2
77.58,2479.75,22.11,2.65,0.86,95,12.5,14.13,5.47,11.72,0,190.4,13.88,2
77.68,2450.25,19.84,2.59,0.86,95,13,13.55,5.47,11.72,0,190.4,13.88,2
77.79,2425.75,19.44,2.59,0.8,95,13.5,13.21,2.34,11.72,0,190.4,14.12,2
77.89,2412,21.14,2.63,0.86,95,13.5,13.21,2.34,11.72,0,190.4,14.12,2
77.99,2401.5,22.82,2.64,0.86,95,13.5,14.47,2.34,11.72,0,190.4,14.12,2
78.10,2448.25,22.6,2.63,0.88,95,13.5,14.13,3.91,11.72,0,190.4,14,2
78.20,2450,21.25,2.61,0.83,95,13.5,13.55,3.91,11.72,0,190.4,14,2
78.30,2440.75,21.24,2.63,0.82,95,13.5,13.67,3.91,11.72,0,190.4,14.12,2
78.40,2443.25,21.15,2.63,0.85,95,13.5,13.55,1.56,11.72,0,190.4,14.12,2
78.50,2456,20.53,2.61,0.84,95,13.5,13.67,1.56,11.72,0,190.4,14.12,2
78.60,2465.5,18.94,2.59,0.81,95,14,14.01,2.34,11.72,0,190.4,14.24,2
78.70,2453.75,19.36,2.6,0.81,95,14,14.13,2.34,11.72,0,190.4,14.24,2
78.80,2446.75,19.55,2.59,0.81,95,14,14.13,3.12,11.72,0,190.4,14.24,2
78.90,2458.25,19.13,2.59,0.81,95,14.5,13.67,3.12,11.72,0,190.4,14.24,2
79.00,2453,18.73,2.57,0.79,95,14.5,14.13,3.91,11.72,0,190.4,14.24,2
79.11,2445.25,17.74,2.57,0.78,95,14.5,14.13,3.91,11.72,0,190.4,14.35,2
79.21,2444.5,17.12,2.53,0.78,95,15,13.78,2.34,11.72,0,190.4,14.35,2
79.31,2434.75,16.05,2.5,0.73,95,15,13.67,1.56,11.72,0,190.4,14.47,2
79.42,2398.75,16.05,2.49,0.75,95,15,13.78,1.56,11.72,0,190.4,14.47,2
79.52,2392.5,15.93,2.5,0.75,95,15.5,13.78,1.56,11.72,0,190.4,14.47,2
79.62,2398.25,15.64,2.49,0.74,95,15.5,14.36,0.78,11.72,0,190.4,14.47,2
79.72,2402.75,15.63,2.49,0.73,95,15.5,13.9,0,11.72,0,190.4,14.59,2
79.82,2399.75,14.95,2.49,0.72,95,15.5,14.36,0,11.72,0,190.4,14.59,2
79.93,2389.75,12.49,2.4,0.67,95,16,13.9,0,11.72,0,190.4,14.59,2
80.03,2357.75,11.86,2.36,0.64,95,18,13.78,-0.78,11.72,0,190.4,14.59,2
80.14,2343.75,9.34,2.26,0.54,95,23,13.67,-3.12,11.72,0,190.4,14.59,2
80.25,2278.75,9.63,2.27,0.56,95,26,13.78,-3.91,11.72,0,190.4,14.71,2
80.36,2267.75,9.66,2.27,0.56,95,27,14.01,-6.25,11.72,0,190.4,14.71,2
80.46,2266.25,9.7,2.28,0.58,95,27.5,14.36,-6.25,11.72,0,190.4,14.71,2
80.57,2268.75,10.1,2.3,0.59,95,27,14.7,-5.47,11.72,0,190.4,14.71,2
80.67,2285.25,15.06,2.39,0.61,95,27,14.93,-4.69,11.72,0,190.4,14.71,2
80.77,2313,15.54,2.51,0.79,95,17.5,15.16,-3.12,11.72,0,190.4,14.59,2
80.88,2378.5,14.71,2.46,0.73,95,16,14.59,-1.56,11.72,0,190.4,14.59,2
80.98,2407.25,12.92,2.39,0.67,95,16,14.13,-1.56,11.72,0,190.4,14.59,2
81.08,2399.5,14.33,2.48,0.67,95,19.5,14.13,-2.34,11.72,0,190.4,14.59,2
81.18,2397,14.55,2.48,0.71,95,17,14.24,-3.12,11.72,0,190.4,14.59,2
81.28,2411.5,13.69,2.47,0.7,95,16.5,14.7,-3.12,11.72,0,190.4,14.59,2
81.38,2416.75,11.86,2.37,0.63,95,17.5,15.16,-1.56,11.72,0,190.4,14.59,2
81.48,2401.25,11.01,2.33,0.61,95,22.5,13.78,-1.56,11.72,0,190.4,14.59,2
81.59,2382.75,10.85,2.33,0.59,95,24.5,14.01,-3.12,11.72,0,190.4,14.59,2
81.69,2385.5,10.6,2.32,0.59,95,25.5,13.55,-3.91,11.72,0,192.2,14.59,2
81.79,2386.5,10.02,2.3,0.57,95,27.5,14.36,-5.47,11.72,0,192.2,14.71,2
81.90,2385.5,9.98,2.3,0.56,95,28.5,14.24,-5.47,11.72,0,192.2,14.71,2
82.01,2385.25,8.56,2.21,0.5,95,28.5,14.81,-5.47,11.72,0,192.2,14.71,2
82.11,2374.75,8.83,2.24,0.51,95,30,14.36,-4.69,11.72,0,192.2,14.71,2
82.21,2376.75,8.97,2.24,0.52,95,30.5,14.36,-4.69,11.72,0,192.2,14.82,2
82.31,2380.5,8.9,2.24,0.52,95,31,14.36,-5.47,11.72,0,192.2,14.82,2
82.41,2390.5,8.86,2.24,0.52,95,31.5,14.47,-4.69,11.72,0,192.2,14.82,2
82.52,2396,8.7,2.23,0.51,95,31.5,14.47,-3.91,11.72,0,192.2,14.82,2
82.62,2398.25,8.66,2.24,0.51,95,32,14.7,-3.91,11.72,0,192.2,14.82,2
82.72,2386.5,8.49,2.23,0.52,95,32,14.36,-4.69,11.72,0,192.2,14.82,2
82.82,2371.75,7.35,2.14,0.45,95,31.5,14.36,-4.69,11.72,0,192.2,14.82,2
82.92,2362.25,6.26,2.11,0.44,95,32.5,14.01,-4.69,11.72,0,192.2,14.82,2
83.02,2334,5.33,2.09,0.43,95,33,13.9,-6.25,10.94,0,192.2,14.82,2
83.13,2329.5,4.36,1.97,0.35,95,34,14.24,-7.81,10.94,0,192.2,14.82,2
83.23,2291.25,3.89,1.93,0.33,95,35.5,14.24,-5.47,10.94,0,192.2,14.82,2
83.34,2153.75,3.05,1.87,0.31,95,36,13.78,-7.81,10.16,0,192.2,14.82,2
83.44,2064,0,1.73,0.25,95,36.5,14.13,-9.38,10.94,0,192.2,14.82,2
83.55,1871.25,0,1.57,0.19,95,40,13.78,-9.38,10.94,0,192.2,14.82,2
83.66,1786.25,0,1.57,0.2,95,38,15.5,-9.38,12.5,0,192.2,14.94,2
83.76,1619,0,1.59,0.23,95,30.5,15.96,-8.59,13.28,0,192.2,14.94,2
83.86,1613.5,0,1.61,0.24,95,25,15.62,-7.81,13.28,0,192.2,14.94,2
83.96,1618.5,0,1.59,0.23,95,22.5,15.85,-7.03,14.06,0,192.2,14.94,2
84.06,1622.5,0,1.55,0.21,95,23,17,-6.25,14.84,0,192.2,14.94,2
84.16,1589.5,0,1.52,0.2,95,22.5,16.65,0,14.84,0,192.2,15.06,4
84.26,1597.5,0,1.51,0.2,95,21.5,15.73,0,15.62,0,192.2,15.06,4
84.36,1588,0.1,1.51,0.19,95,22,16.88,0,15.62,0,192.2,15.06,4
84.46,1603.5,0.13,1.52,0.2,95,21.5,15.96,0,15.62,0,192.2,15.06,4
84.56,1605.5,0,1.51,0.19,95,22,16.08,0,16.41,0,192.2,15.06,4
84.66,1610,0.06,1.48,0.18,95,22,16.31,0,16.41,0,192.2,15.06,4
84.76,1618.25,0,1.46,0.17,95,22,18.95,0,17.19,0,192.2,15.06,4
84.86,1619.5,0,1.46,0.17,95,23,20.33,0,17.19,0,192.2,15.06,4
84.96,1603.75,0.28,1.49,0.18,95,22.5,20.33,0,18.75,0,192.2,15.06,4
85.06,1595,0.85,1.54,0.21,95,21.5,20.33,0,18.75,0,192.2,15.06,4
85.16,1616.5,0.86,1.54,0.21,95,21.5,20.33,0,18.75,0,192.2,15.06,4
85.26,1620,0.9,1.55,0.21,95,22.5,20.33,0,18.75,0,192.2,15.06,4
85.36,1624.5,0.85,1.55,0.21,95,22.5,17.23,0,18.75,0,192.2,15.06,4
85.46,1625,0.9,1.55,0.21,95,22.5,15.96,0,18.75,0,192.2,15.06,4
85.56,1625.25,0.79,1.55,0.21,95,23,15.04,0,18.75,0,192.2,15.06,4
85.66,1629.25,0,1.55,0.2,95,23,15.5,0.78,18.75,0,192.2,14.94,2
85.76,1634.25,1.02,1.61,0.23,95,23,16.31,1.56,18.75,0,192.2,14.94,2
85.86,1636.25,1.01,1.62,0.24,95,23.5,16.19,1.56,18.75,0,192.2,14.94,2
85.96,1633.75,0.87,1.6,0.24,95,23,16.88,2.34,18.75,0,192.2,14.94,2
86.06,1611,0.78,1.58,0.22,95,23,16.08,2.34,18.75,0,192.2,14.94,2
86.16,1604.5,0.72,1.55,0.22,95,22.5,16.31,3.12,18.75,0,192.2,14.94,2
86.26,1596.5,0.74,1.55,0.22,95,22,17,3.91,18.75,0,192.2,14.94,2
86.36,1601,0.84,1.56,0.22,95,21.5,16.19,4.69,18.75,0,192.2,14.94,2
86.46,1608.75,0.86,1.55,0.21,95,22,15.27,4.69,18.75,0,192.2,14.94,2
86.56,1607.5,2.09,1.6,0.23,95,22,15.16,5.47,18.75,0,192.2,14.94,2
86.66,1600.25,2.69,1.69,0.28,95,27,15.39,5.47,17.97,0,192.2,14.94,2
86.76,1574.75,3.17,1.73,0.34,95,27.5,14.93,4.69,17.97,0,192.2,14.94,2
86.86,1412.5,3.53,1.75,0.38,95,25.5,14.7,5.47,17.97,0,192.2,14.94,2
86.97,1345.25,3.91,1.77,0.41,95,25.5,14.01,4.69,17.97,0,192.2,14.94,2
87.07,1359.25,4.47,1.81,0.43,95,26,12.98,-0.78,17.97,0,192.2,14.94,2
87.18,1413.75,4.55,1.83,0.44,95,26,12.86,-2.34,17.97,0,192.2,14.94,2
87.28,1455.25,6.07,1.93,0.46,95,26.5,12.52,-3.91,17.97,0,192.2,14.82,2
87.38,1463.75,9.44,2.14,0.75,95,26,12.52,-7.81,19.53,0,192.2,14.82,2
87.48,1496.75,14.54,2.37,0.98,95,22,12.98,-4.69,19.53,0,192.2,14.82,2
87.58,1553.25,14.88,2.27,0.91,95,13.5,14.47,-4.69,20.31,0,192.2,14.71,2
87.68,1602.75,14.03,2.2,0.73,95,12,15.96,0,21.88,0,192.2,14.59,2
87.78,1616.5,11.73,2.13,0.67,95,12.5,16.31,3.91,21.88,0,192.2,14.59,2
87.88,1581.25,12.64,2.19,0.71,95,12.5,15.5,4.69,21.88,0,192.2,14.71,2
87.98,1563.25,13.49,2.2,0.76,95,12,15.16,5.47,19.53,0,192.2,14.71,2
88.08,1545.25,14.32,2.22,0.77,95,10.5,14.47,4.69,19.53,0,192.2,14.71,2
88.19,1541.25,14.72,2.2,0.76,95,10,14.36,5.47,19.53,0,192.2,14.71,2
88.29,1518.25,13.63,2.16,0.78,95,9.5,13.9,4.69,19.53,0,192.2,14.71,2
88.40,1510.75,13.37,2.14,0.71,95,9.5,14.47,4.69,19.53,0,192.2,14.71,2
88.50,1496.5,16.81,2.3,0.82,95,9.5,14.01,4.69,19.53,0,192.2,14.71,2
88.60,1503.5,30.62,2.34,1.04,95,8.5,13.9,1.56,20.31,0,192.2,14.59,2
88.71,1559,28.96,2.24,0.92,95,8,14.36,1.56,20.31,0,192.2,14.47,2
88.82,1663.5,21.32,2.25,0.78,95,8.5,14.47,1.56,21.88,0,192.2,14.47,2
88.92,1745.25,20.35,2.34,0.74,95,10,14.7,6.25,21.88,0,192.2,14.59,2
89.02,1920.5,19.21,2.38,0.77,95,11,14.93,6.25,21.09,0,192.2,14.59,2
89.12,1996.25,17.52,2.39,0.76,93.2,12.5,13.67,4.69,20.31,0,192.2,14.59,2
89.22,2092.75,16.61,2.39,0.73,93.2,13,13.21,2.34,19.53,0,192.2,14.59,2
89.32,2069.25,15.13,2.37,0.72,93.2,13,14.13,0.78,18.75,0,192.2,14.59,2
89.42,2067,14.48,2.35,0.7,93.2,13.5,13.78,0,18.75,0,192.2,14.59,2
89.53,2065.75,14.2,2.34,0.7,93.2,14,14.81,2.34,17.97,0,192.2,14.59,2
89.64,2092.25,13.66,2.34,0.68,93.2,14,15.27,3.91,17.19,0,192.2,14.59,2
89.75,2088.25,13.91,2.36,0.7,93.2,14.5,14.81,3.91,16.41,0,192.2,14.59,2
89.86,2092.25,14.7,2.38,0.73,93.2,14.5,14.01,3.12,16.41,0,192.2,14.59,2
89.96,2094.5,15.17,2.39,0.74,93.2,14,14.81,3.12,15.62,0,192.2,14.59,2
90.07,2103.75,14.47,2.37,0.71,93.2,14,14.01,3.91,15.62,0,192.2,14.59,2
90.18,2115,14.5,2.37,0.7,93.2,14,14.7,4.69,14.84,0,192.2,14.59,2
90.28,2115,14.54,2.39,0.7,93.2,14,14.13,4.69,14.84,0,192.2,14.59,2
90.38,2119.75,14.97,2.4,0.74,93.2,14,14.13,3.12,14.06,0,192.2,14.59,2
90.48,2122.5,15.19,2.4,0.72,93.2,14,14.01,3.91,14.06,0,192.2,14.59,2
90.58,2133.5,15.24,2.4,0.72,93.2,14,14.47,3.91,14.06,0,192.2,14.59,2
90.68,2142.75,14.62,2.37,0.7,93.2,14,14.7,5.47,11.72,0,192.2,14.59,2
90.78,2132.75,14.33,2.37,0.7,93.2,14.5,14.13,3.91,11.72,0,192.2,14.59,2
90.88,2127.5,13.77,2.36,0.7,93.2,14.5,14.7,5.47,11.72,0,192.2,14.59,2
90.99,2124.5,13.81,2.36,0.7,93.2,14.5,14.13,6.25,11.72,0,192.2,14.59,2
91.10,2108.5,14.15,2.37,0.71,93.2,14.5,14.24,5.47,11.72,0,192.2,14.59,2
91.20,2113.75,14,2.38,0.7,93.2,14.5,14.59,5.47,11.72,0,192.2,14.59,2
91.30,2037,11.75,2.31,0.69,93.2,14.5,14.01,5.47,11.72,0,192.2,14.59,2
91.40,2002.75,10.06,2.2,0.61,93.2,17.5,14.01,5.47,11.72,0,192.2,14.59,2
91.50,1987.25,9.67,2.2,0.59,93.2,19,14.13,4.69,11.72,0,192.2,14.71,2
91.60,1955.25,9.58,2.23,0.59,93.2,20.5,13.55,3.91,11.72,0,192.2,14.71,2
91.70,1950.25,10.85,2.28,0.64,93.2,21,14.7,3.91,11.72,0,192.2,14.71,2
91.80,1941.75,11.54,2.31,0.71,93.2,18.5,14.36,3.91,11.72,0,192.2,14.71,2
91.90,1948.5,12.29,2.33,0.71,93.2,17,14.13,4.69,11.72,0,192.2,14.71,2
92.00,1961,12.33,2.3,0.7,93.2,15.5,15.04,3.91,11.72,0,192.2,14.59,2
92.10,1965.25,11.31,2.27,0.69,93.2,15,14.01,3.91,11.72,0,192.2,14.59,2
92.21,1908.75,10.34,2.23,0.65,93.2,15.5,14.13,3.12,11.72,0,192.2,14.59,2
92.32,1754.25,9.8,2.16,0.65,93.2,15.5,15.39,3.91,11.72,0,192.2,14.59,2
92.42,1681.25,9.28,2.09,0.63,93.2,15,14.59,6.25,13.28,0,192.2,14.59,2
92.53,1560,7.81,2.01,0.56,93.2,16.5,14.24,4.69,14.06,0,192.2,14.71,2
92.64,1506,6.84,1.97,0.57,93.2,17,13.21,3.91,14.06,0,192.2,14.71,2
92.74,1512,6.88,1.95,0.53,93.2,20,13.09,0,14.84,0,192.2,14.71,2
92.84,1510.5,6.51,1.93,0.51,93.2,21.5,13.21,-0.78,15.62,0,192.2,14.71,2
92.95,1504,6.53,1.92,0.49,93.2,23,13.78,-2.34,15.62,0,192.2,14.71,2
93.05,1507.75,6.74,1.94,0.51,93.2,23,13.21,-3.91,16.41,0,192.2,14.82,2
93.15,1505,9.2,2.07,0.54,93.2,23,13.44,-4.69,16.41,0,192.2,14.82,2
93.25,1515.5,9.41,2.08,0.65,93.2,22,14.47,-5.47,17.19,0,192.2,14.71,2
93.35,1507.25,9.28,2.06,0.63,93.2,20,14.59,-4.69,17.19,0,192.2,14.71,2
93.46,1504.25,8.76,2.04,0.61,93.2,19.5,14.36,-3.91,17.19,0,192.2,14.71,2
93.56,1512,8.04,1.98,0.57,93.2,19.5,14.93,-3.91,17.19,0,192.2,14.71,2
93.66,1509.75,7.25,1.95,0.52,93.2,20.5,14.47,-3.12,19.53,0,192.2,14.71,2
93.77,1508.25,7.01,1.95,0.52,93.2,21,14.59,-3.12,19.53,0,192.2,14.71,2
93.87,1505.25,6.98,1.96,0.52,93.2,22,14.59,-3.12,19.53,0,192.2,14.71,2
93.98,1508,6.56,1.94,0.53,93.2,22.5,14.36,-4.69,19.53,0,192.2,14.82,2
94.09,1505,4.02,1.81,0.44,93.2,23,13.9,-5.47,19.53,0,192.2,14.82,2
94.19,1505.25,2.21,1.71,0.35,93.2,25.5,13.67,-6.25,17.97,0,192.2,14.82,2
94.30,1502.25,1.02,1.6,0.29,93.2,26,14.24,-6.25,17.97,0,192.2,14.82,2
94.40,1501.75,0,1.47,0.18,93.2,26,14.36,-6.25,18.75,0,192.2,14.82,2
94.51,1493.75,0,1.51,0.19,93.2,26,14.47,-6.25,18.75,0,192.2,14.94,2
94.62,1493.25,0.53,1.53,0.22,93.2,23.5,14.47,-5.47,18.75,0,192.2,14.94,2
94.72,1491.75,2.94,1.68,0.24,93.2,24,14.36,-6.25,17.97,0,192.2,14.94,2
94.83,1487,2.96,1.73,0.34,93.2,25,13.67,-7.81,17.97,0,192.2,14.94,2
94.93,1483,3.08,1.73,0.34,93.2,28,13.32,-10.16,17.97,0,192.2,14.94,2
95.04,1485,2.35,1.7,0.32,93.2,28.5,13.55,-11.72,17.97,0,192.2,14.94,2
95.14,1477.25,2.27,1.66,0.3,93.2,28.5,13.78,-10.94,17.97,0,192.2,14.94,2
95.24,1472.75,2.8,1.7,0.31,93.2,28.5,14.47,-10.16,17.97,0,192.2,14.94,2
95.34,1470.5,3.35,1.75,0.36,93.2,28.5,15.5,-7.03,17.97,0,192.2,14.94,2
95.45,1464.25,3.65,1.78,0.38,93.2,28,15.27,-6.25,17.97,0,192.2,14.94,2
95.56,1463.25,4.32,1.82,0.4,93.2,27.5,15.27,-7.03,17.97,0,192.2,14.94,2
95.66,1458,4.99,1.85,0.44,93.2,27,15.39,-5.47,17.97,0,192.2,14.94,2
95.76,1459.5,9.28,2.14,0.59,93.2,26.5,15.73,-4.69,19.53,0,192.2,14.82,2
95.86,1460.75,10.81,2.22,0.82,93.2,22,15.5,-3.12,19.53,0,192.2,14.82,2
95.96,1454.75,10.79,2.16,0.78,93.2,19,15.39,-1.56,20.31,0,192.2,14.71,2
96.06,1452.75,10.59,2.11,0.74,93.2,15,14.47,-0.78,19.53,0,192.2,14.71,2
96.17,1458,10.51,2.07,0.67,93.2,14,13.55,-3.12,19.53,0,192.2,14.71,2
96.28,1451.25,9.18,2.01,0.65,93.2,13.5,13.9,-7.03,19.53,0,192.2,14.71,2
96.38,1451.75,7.55,1.97,0.56,93.2,16.5,13.55,-7.03,19.53,0,192.2,14.71,2
96.49,1450.75,6.69,1.93,0.55,93.2,18,13.9,-7.03,19.53,0,192.2,14.71,2
96.59,1449,6.88,1.94,0.55,93.2,19,14.59,-7.03,19.53,0,192.2,14.71,2
96.69,1456,6.83,1.95,0.54,93.2,20.5,14.47,-7.03,19.53,0,192.2,14.71,2
96.79,1453.5,7.07,1.95,0.54,93.2,21,14.47,-7.03,19.53,0,192.2,14.71,2
96.89,1450.5,7.18,1.99,0.56,93.2,21,14.36,-7.03,19.53,0,192.2,14.71,2
96.99,1457,7.47,1.98,0.56,93.2,21,14.36,-7.03,19.53,0,192.2,14.71,2
97.10,1454.5,7.5,1.98,0.58,93.2,21,14.24,-7.81,19.53,0,192.2,14.71,2
97.21,1457,7.43,1.98,0.56,93.2,21,14.36,-7.81,19.53,0,192.2,14.71,2
97.31,1457.5,7.25,1.98,0.56,93.2,20.5,14.13,-7.81,19.53,0,192.2,14.71,2
97.41,1458,6.95,1.96,0.55,93.2,21,14.59,-7.81,19.53,0,192.2,14.71,2
97.51,1458.25,6.84,1.95,0.54,93.2,21,14.7,-7.81,19.53,0,192.2,14.71,2
97.61,1462.25,7.36,1.97,0.55,93.2,21.5,14.47,-7.81,19.53,0,192.2,14.82,2
97.71,1460.25,7.46,1.99,0.57,93.2,21,14.47,-8.59,19.53,0,192.2,14.82,2
97.81,1467.75,7.4,1.98,0.56,93.2,21,14.59,-7.81,19.53,0,192.2,14.71,2
97.92,1467.75,7.41,1.99,0.57,93.2,21,14.47,-7.03,19.53,0,192.2,14.71,2
98.02,1464.75,6.76,1.95,0.54,93.2,21,15.04,-7.03,19.53,0,192.2,14.71,2
98.12,1468.5,6.67,1.94,0.53,93.2,21.5,14.7,-5.47,19.53,0,192.2,14.71,2
98.22,1469,6.59,1.95,0.54,93.2,21.5,15.04,-5.47,19.53,0,192.2,14.82,2
98.32,1472,6.74,1.96,0.54,93.2,22,13.9,-6.25,19.53,0,192.2,14.82,2
98.42,1476.5,7.06,1.97,0.55,93.2,22,14.24,-6.25,19.53,0,192.2,14.82,2
98.53,1475.5,8.15,1.98,0.56,93.2,22,14.01,-7.03,19.53,0,192.2,14.82,2
98.63,1479.75,8.28,2.03,0.62,93.2,21.5,14.7,-7.81,19.53,0,192.2,14.71,2
98.73,1484.25,8.38,2.03,0.6,93.2,20,14.7,-5.47,19.53,0,192.2,14.71,2
98.84,1481.25,8.36,2.03,0.6,93.2,20,15.5,-5.47,19.53,0,192.2,14.71,2
98.94,1490,8.45,2.02,0.6,93.2,19.5,14.93,-3.91,19.53,0,192.2,14.71,2
99.04,1488,8.66,2.05,0.6,93.2,19.5,14.59,-3.91,19.53,0,192.2,14.71,2
99.14,1483.5,8.42,2.02,0.6,93.2,19,14.47,-3.12,19.53,0,192.2,14.71,2
99.24,1488,7.65,1.99,0.56,93.2,19.5,14.47,-4.69,19.53,0,192.2,14.71,2
99.34,1495.5,7.12,1.98,0.55,93.2,20,14.36,-3.91,19.53,0,192.2,14.71,2
99.44,1488.75,6.7,1.96,0.53,93.2,21,14.47,-3.91,19.53,0,192.2,14.71,2
99.54,1504,7.18,1.98,0.55,93.2,21.5,14.36,-3.12,19.53,0,192.2,14.71,2
99.65,1510.75,7.02,1.97,0.54,93.2,22,14.47,-4.69,19.53,0,192.2,14.71,2
99.75,1508.25,7.12,1.97,0.54,93.2,22,14.59,-4.69,19.53,0,192.2,14.71,2
99.85,1500,7.77,2.01,0.57,93.2,22,14.81,-3.91,19.53,0,192.2,14.71,2
99.96,1507,8.07,2.03,0.59,93.2,21.5,14.81,-3.12,19.53,0,192.2,14.71,2
100.06,1511,8.54,2.05,0.6,93.2,21.5,14.47,-3.12,19.53,0,192.2,14.71,2
100.16,1509.25,8.8,2.05,0.61,93.2,20.5,14.59,-3.12,19.53,0,192.2,14.71,2
100.27,1516,8.75,2.03,0.6,93.2,19.5,15.5,-0.78,19.53,0,192.2,14.71,2
100.37,1516.25,8.34,2.02,0.59,93.2,19.5,15.27,0,19.53,0,192.2,14.71,2
100.47,1516,7.69,1.99,0.59,93.2,20,15.39,1.56,19.53,0,192.2,14.71,2
100.57,1517.5,7.08,1.96,0.53,93.2,20.5,14.93,2.34,19.53,0,192.2,14.71,2
100.67,1524.25,6.91,1.96,0.53,93.2,21,14.01,2.34,19.53,0,192.2,14.71,2
100.77,1521.25,6.88,1.96,0.53,93.2,21.5,14.01,1.56,19.53,0,192.2,14.71,2
100.87,1524.5,6.84,1.96,0.53,93.2,22.5,13.9,0,19.53,0,192.2,14.71,2
100.98,1529.25,7.01,1.97,0.53,93.2,22.5,14.24,0,19.53,0,192.2,14.71,2
101.09,1531.5,7.97,2,0.56,93.2,22.5,13.32,-0.78,19.53,0,192.2,14.71,2
101.20,1529.75,7.63,1.98,0.56,93.2,22,14.47,-2.34,19.53,0,192.2,14.71,2
101.30,1531.75,6.39,1.93,0.49,93.2,22.5,14.24,-2.34,19.53,0,192.2,14.71,2
101.40,1532.5,4.93,1.86,0.45,93.2,23,14.59,-1.56,19.53,0,192.2,14.82,2
101.51,1527,4.77,1.83,0.41,93.2,25.5,14.47,-1.56,17.97,0,192.2,14.82,2
