Procede Data Log
OpenFlash Data File 1
13
Time[s],RPM,Throttle,MAF Volt.,Engine Load,Intake Air Temp.,Ignition Adv.,AFR,STFT,LTFT,Boost,FLKC,Oil Temp.,Command AFR
72.06,2207.75,0,1.58,0.16,87.8,30.5,20.33,0,22.66,-10,0,210.2,15.06
72.16,2200.5,0,1.56,0.16,87.8,30,20.33,0,22.66,-10.14,0,210.2,15.06
72.26,2194.5,0,1.55,0.15,87.8,30,20.33,0,22.66,-10.14,0,210.2,15.06
72.37,2183.5,0,1.55,0.16,87.8,30,20.33,0,22.66,-10.14,0,210.2,15.06
72.48,2177.75,0,1.57,0.16,87.8,30,20.33,0,22.66,-10.29,0,210.2,15.06
72.59,2174.5,0,1.56,0.16,87.8,30,20.33,0,22.66,-10.14,0,210.2,15.06
72.70,2168.5,0,1.55,0.16,87.8,30,20.33,0,22.66,-10.29,0,210.2,15.06
72.80,2168.25,0,1.55,0.16,87.8,30,20.33,0,22.66,-10.14,0,210.2,15.06
72.90,2165.75,0,1.56,0.16,89.6,30,20.33,0,22.66,-10.14,0,210.2,15.06
73.01,2159.25,0,1.56,0.16,89.6,30,20.33,0,22.66,-10.29,0,210.2,15.06
73.12,2158,0,1.55,0.15,89.6,30,20.33,0,22.66,-10.14,0,210.2,15.06
73.22,2157.25,0,1.57,0.16,89.6,30,20.33,0,22.66,-10.14,0,210.2,15.06
73.33,2150.75,0,1.56,0.16,89.6,30,20.33,0,22.66,-10.14,0,210.2,15.06
73.43,2152.25,0.09,1.56,0.16,89.6,30,20.33,0,22.66,-10.14,0,210.2,15.06
73.53,2171.75,0,1.52,0.15,89.6,29,20.33,0,22.66,-10.29,0,210.2,15.06
73.63,2187,0,1.5,0.14,89.6,29.5,20.33,0,22.66,-10.29,0,210.2,15.06
73.73,2298.5,0,1.52,0.14,89.6,29.5,20.33,0,22.66,-10.43,0,210.2,15.06
73.84,2372.25,0.21,1.54,0.14,89.6,27.5,20.33,0,22.66,-10.58,0,210.2,15.06
73.95,2395.25,0.24,1.56,0.14,89.6,30,20.33,0,22.66,-10.72,0,210.2,15.06
74.05,2392.5,0.27,1.55,0.14,89.6,30,20.33,0,22.66,-10.72,0,210.2,15.06
74.16,2393.75,0.89,1.62,0.16,89.6,30,20.33,0,22.66,-10.72,0,210.2,15.06
74.26,2396,0.38,1.59,0.16,89.6,30,20.33,0,22.66,-10.58,0,210.2,15.06
74.36,2392.5,0.16,1.56,0.15,89.6,30,17.23,0,22.66,-10.87,0,210.2,15.06
74.46,2371,0.11,1.55,0.14,89.6,30.5,15.96,0,22.66,-10.87,0,210.2,15.06
74.57,2349.25,0.09,1.55,0.14,89.6,30,14.59,0,22.66,-10.87,0,210.2,14.94
74.68,2365.5,1.27,1.58,0.14,89.6,29.5,14.36,0,22.66,-11.01,0,210.2,14
74.78,2380.75,4.51,1.88,0.26,89.6,32.5,14.13,0,22.66,-10.87,0,210.2,14.12
74.88,2424.25,6.2,2.06,0.38,89.6,36.5,13.9,-2.34,22.66,-9.71,0,210.2,14.12
74.99,2493,7.47,2.17,0.41,89.6,36.5,14.47,-2.34,21.88,-8.98,0,210.2,14.12
75.10,2509.5,9.22,2.31,0.52,89.6,37.5,12.98,-1.56,20.31,-7.1,0,210.2,14.12
75.20,2533.25,15.77,2.63,0.78,89.6,34.5,12.17,-4.69,21.09,-3.61,0,210.2,14.24
75.30,2529,16.04,2.55,0.77,89.6,34.5,12.17,-4.69,21.09,-3.61,-0.38,210.2,14
75.40,2504.5,15.95,2.52,0.73,89.6,18,14.36,-2.34,21.88,-2.74,-0.38,210.2,14.12
75.50,2444,16.19,2.49,0.73,89.6,16,14.36,-1.56,22.66,-2.31,-0.38,210.2,14.12
75.61,2393,14.37,2.43,0.69,89.6,15.5,14.36,0,22.66,-2.16,-0.38,210.2,14.12
75.71,2389,11.72,2.33,0.62,89.6,19,14.13,0.78,23.44,-2.16,-0.38,210.2,14.24
75.81,2397.5,8.63,2.2,0.55,89.6,19,13.21,0,23.44,-3.32,-0.38,210.2,14.24
75.92,2397.25,3.75,1.9,0.32,89.6,27.5,13.09,-3.12,23.44,-4.78,0,210.2,14.35
76.02,2392,3.75,1.9,0.32,89.6,34,12.98,-5.47,21.88,-6.81,0,210.2,14.59
76.12,2389.5,0.45,1.68,0.24,89.6,35,13.67,-3.91,21.88,-7.68,0,210.2,14.71
76.22,2385.75,0,1.55,0.15,89.6,36.5,14.36,-3.91,22.66,-9.42,0,210.2,14.71
76.32,2375.75,0,1.52,0.14,89.6,35,14.36,-3.91,22.66,-10.14,0,210.2,14.82
76.42,2391.25,0,1.54,0.14,89.6,33,14.01,-3.91,22.66,-10.29,0,210.2,15.06
76.52,2383,2.38,1.69,0.14,89.6,30,13.21,0,22.66,-10.58,0,210.2,15.06
76.63,2420,2.95,1.79,0.23,89.6,32.5,12.52,0,22.66,-10.43,0,210.2,15.06
76.73,2440.75,3.1,1.83,0.24,89.6,37.5,13.67,0,21.88,-10,0,210.2,15.06
76.83,2456.25,3.51,1.84,0.26,89.6,41,15.27,0,21.88,-9.85,0,210.2,15.06
76.93,2457.25,4.05,1.89,0.28,89.6,43,16.19,0,21.09,-9.27,0,210.2,15.06
77.04,2464.25,4.08,1.91,0.29,89.6,42.5,16.31,0,21.09,-9.27,0,208.4,15.06
77.15,2470.5,4.88,1.95,0.3,89.6,41.5,15.16,0,19.53,-8.84,0,208.4,15.06
77.26,2485.75,3.68,1.96,0.33,89.6,41,14.81,0,19.53,-8.69,0,208.4,15.06
77.36,2483.5,3.24,1.84,0.3,89.6,40.5,15.16,0,18.75,-8.98,0,208.4,15.06
77.46,2470.25,3.27,1.84,0.26,89.6,41,14.7,0,18.75,-8.98,0,208.4,14.82
77.57,2465,3.28,1.84,0.26,89.6,42,14.24,-0.78,18.75,-9.27,0,208.4,14.82
77.67,2454.5,3.3,1.84,0.27,89.6,42.5,14.13,-2.34,18.75,-9.27,0,208.4,14.94
77.77,2448.5,3.6,1.86,0.27,89.6,42,14.59,-1.56,18.75,-9.27,0,208.4,14.94
77.87,2430.25,3.91,1.88,0.28,89.6,42,15.16,-0.78,18.75,-9.13,0,208.4,14.94
77.98,2420.5,3.93,1.88,0.28,89.6,41,14.81,-0.78,18.75,-8.84,0,208.4,14.94
78.09,2373.75,4.1,1.89,0.3,89.6,40.5,15.04,1.56,18.75,-8.84,0,208.4,14.82
78.19,2371.75,4.36,1.92,0.31,89.6,40,14.59,0,17.97,-8.69,0,208.4,14.82
78.29,2371,5.01,1.97,0.33,89.6,39.5,14.24,0,17.19,-8.55,0,208.4,14.82
78.40,2373,6.21,2.02,0.37,89.6,38.5,13.78,-0.78,16.41,-8.11,0,208.4,14.82
78.51,2372,7.01,2.08,0.4,89.6,37.5,13.21,-4.69,16.41,-7.53,0,208.4,14.82
78.62,2372.25,7.96,2.18,0.47,89.6,36.5,13.67,-6.25,15.62,-7.53,0,208.4,14.82
78.72,2372.75,8.21,2.21,0.5,89.6,34,14.47,-5.47,15.62,-6.52,0,208.4,14.82
78.82,2374,7.77,2.17,0.48,89.6,34,14.93,-4.69,15.62,-6.23,0,208.4,14.82
78.92,2374.5,8.21,2.2,0.49,89.6,33.5,14.93,-3.12,15.62,-5.94,0,208.4,14.82
79.02,2378.25,8.31,2.21,0.5,89.6,33,14.7,-2.34,15.62,-5.79,0,208.4,14.82
79.13,2376.75,6.57,2.11,0.43,89.6,33,14.7,-0.78,15.62,-5.94,0,208.4,14.82
79.23,2373.5,6.21,2.06,0.41,89.6,33.5,14.47,-0.78,15.62,-6.23,0,208.4,14.82
79.33,2376.75,6.06,2.06,0.4,89.6,35,14.13,-2.34,14.84,-6.66,0,208.4,14.82
79.44,2374.25,6.14,2.07,0.41,89.6,35,13.67,-2.34,14.84,-6.81,0,208.4,14.82
79.54,2376.5,5.84,2.05,0.39,89.6,35.5,14.01,-4.69,14.84,-6.81,0,208.4,14.82
79.65,2376.25,6.09,2.05,0.39,89.6,35.5,14.47,-3.91,14.06,-7.1,0,208.4,14.82
79.75,2377.5,6.64,2.09,0.4,89.6,35.5,14.47,-4.69,14.06,-7.1,0,208.4,14.82
79.85,2375.75,6.93,2.12,0.43,89.6,35.5,14.59,-4.69,14.06,-6.66,0,208.4,14.82
79.96,2376,6.97,2.13,0.43,89.6,35,14.93,-3.91,11.72,-6.37,0,208.4,14.82
80.06,2377.75,7.04,2.13,0.43,89.6,34.5,14.81,-3.12,11.72,-6.37,0,208.4,14.82
80.16,2376.5,7.29,2.15,0.45,89.6,34.5,15.04,-2.34,11.72,-6.37,0,208.4,14.82
80.26,2378.5,7.4,2.15,0.45,89.6,34,15.39,-0.78,11.72,-6.23,0,208.4,14.82
80.36,2376.75,7.04,2.12,0.45,89.6,34,15.39,0.78,11.72,-6.23,0,208.4,14.82
80.46,2376.25,5.77,2.04,0.42,89.6,34.5,14.93,0.78,11.72,-6.66,0,208.4,14.82
80.56,2375.75,5.41,2.02,0.37,89.6,35,14.47,2.34,11.72,-6.95,0,208.4,14.82
80.66,2376.25,5.19,2,0.36,89.6,36,14.01,-0.78,11.72,-7.1,0,208.4,14.82
80.76,2375.75,4.8,1.96,0.34,89.6,36.5,13.32,-1.56,11.72,-7.39,0,208.4,14.82
80.87,2376.25,4.87,1.96,0.33,89.6,37,13.55,-4.69,11.72,-7.53,0,208.4,14.82
80.97,2373.25,4.32,1.95,0.33,89.6,37.5,13.67,-5.47,11.72,-7.68,0,208.4,14.82
81.07,2375.25,4.25,1.93,0.32,89.6,38,13.9,-5.47,11.72,-7.97,0,208.4,14.82
81.17,2374,4.4,1.93,0.31,89.6,38,14.93,-6.25,11.72,-7.97,0,208.4,14.82
81.27,2373.25,4.5,1.94,0.32,89.6,38.5,14.7,-4.69,11.72,-8.11,0,208.4,14.82
81.37,2373.75,4.61,1.94,0.33,89.6,38.5,14.59,-5.47,11.72,-8.11,0,208.4,14.82
81.48,2372.25,5.7,2,0.34,89.6,38.5,14.7,-5.47,11.72,-8.11,0,208.4,14.82
81.59,2370.75,5.81,2.06,0.39,89.6,37.5,14.59,-4.69,11.72,-7.53,0,208.4,14.82
81.70,2369,3.34,1.85,0.4,89.6,36.5,14.7,-4.69,11.72,-7.39,0,208.4,14.82
81.81,2369,1.31,1.72,0.21,89.6,37,14.81,-3.12,11.72,-7.97,0,208.4,14.82
81.91,2365.25,0,1.55,0.16,89.6,37,14.93,-3.12,12.5,-8.4,0,208.4,14.82
82.02,2358.75,0,1.54,0.14,89.6,36,15.73,-3.12,14.06,-10,0,208.4,14.94
82.12,2350.5,0,1.54,0.14,89.6,32.5,14.24,0,14.84,-10,0,208.4,14.94
82.22,2347.5,0,1.55,0.14,89.6,30.5,13.9,0,15.62,-10.43,0,208.4,15.06
82.32,2365.75,0,1.55,0.14,89.6,30,13.55,0,16.41,-10.58,0,208.4,15.06
82.42,2344,0,1.54,0.14,89.6,30,13.78,0,17.19,-10.58,0,208.4,15.06
82.52,2352.75,0,1.55,0.14,89.6,30,14.59,0,17.19,-10.58,0,208.4,15.06
82.63,2361.25,2.31,1.68,0.19,89.6,29.5,15.96,0,17.97,-10.58,0,208.4,15.06
82.73,2372.75,3.23,1.81,0.25,89.6,34.5,17.8,0,18.75,-10.29,0,208.4,15.06
82.83,2390.5,6.56,2.02,0.35,89.6,38,19.87,0,18.75,-9.85,0,208.4,15.06
82.93,2454.5,8.32,2.22,0.45,89.6,38.5,19.87,0,18.75,-9.27,0,208.4,15.06
83.03,2486,19.02,2.84,1.05,89.6,35,16.08,0,18.75,-4.34,0,208.4,15.06
83.13,2632.5,30.28,2.77,1.1,89.6,4,14.24,0,18.75,-4.34,-0.38,208.4,15.06
83.24,2662.25,24.26,2.65,0.81,89.6,2.5,15.16,-0.78,19.53,-1,-0.38,208.4,14.35
83.34,2741.75,17.14,2.57,0.71,89.6,2.5,15.16,-0.78,19.53,-1,-0.38,208.4,14.24
83.45,2740,10.38,2.35,0.57,89.6,17,14.59,5.47,21.09,-3.47,-0.38,208.4,14.47
83.55,2611.25,5.67,2.08,0.4,89.6,17,14.59,5.47,21.09,-3.47,-0.38,208.4,14.59
83.66,2552.25,3.11,1.88,0.3,89.6,32,13.44,1.56,18.75,-7.53,0,208.4,14.82
83.76,2475,1.37,1.73,0.24,89.6,32,13.44,1.56,18.75,-7.53,0,208.4,14.82
83.86,2433,0,1.59,0.18,89.6,39.5,13.67,0,18.75,-9.71,0,208.4,14.82
83.97,2343.5,0,1.51,0.14,89.6,37,13.32,0,18.75,-10,0,208.4,14.94
84.08,2344.5,0,1.52,0.13,89.6,33.5,12.98,-0.78,19.53,-10.43,0,208.4,14.94
84.18,2364,0,1.55,0.14,89.6,30.5,12.98,-0.78,19.53,-10.43,0,208.4,14.94
84.29,2358.25,0,1.54,0.14,89.6,30,12.75,-2.34,20.31,-10.58,0,208.4,14.94
84.39,2346,0,1.55,0.14,89.6,30,13.21,-3.12,20.31,-10.72,0,208.4,14.94
84.50,2355,0,1.54,0.14,89.6,29.5,13.44,-3.91,20.31,-10.72,0,208.4,14.94
84.60,2343.75,0,1.53,0.14,89.6,30.5,14.36,-3.91,21.09,-10.72,0,208.4,14.94
84.70,2339,0,1.55,0.14,89.6,30,15.04,-3.91,22.66,-10.72,0,208.4,14.94
84.80,2345.5,0,1.54,0.14,89.6,30,15.73,-3.91,22.66,-10.72,0,208.4,14.94
84.90,2339.75,0,1.54,0.14,89.6,30,15.96,0,22.66,-10.87,0,208.4,14.94
85.01,2331.5,0,1.54,0.14,89.6,30,16.19,0,22.66,-10.87,0,208.4,15.06
85.12,2326.5,0,1.54,0.14,89.6,30.5,16.54,0,22.66,-10.87,0,208.4,15.06
85.23,2323.5,0,1.54,0.14,89.6,29.5,16.19,0,22.66,-10.87,0,208.4,15.06
85.34,2330,0,1.54,0.14,89.6,30,18.37,0,22.66,-10.72,0,208.4,15.06
85.45,2324.5,0,1.6,0.16,89.6,30,19.06,0,22.66,-10.58,0,208.4,15.06
85.56,2306.25,0,1.6,0.17,89.6,29.5,18.49,0,22.66,-10.43,0,208.4,15.06
85.67,2315.25,0,1.58,0.16,89.6,29.5,20.33,0,22.66,-10.29,0,208.4,15.06
85.78,2300.5,0,1.58,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
85.88,2299,0,1.58,0.16,89.6,30,20.33,0,22.66,-10,0,208.4,15.06
85.98,2299.75,0,1.57,0.16,89.6,30,20.33,0,22.66,-10,0,208.4,15.06
86.09,2295.5,0,1.58,0.16,89.6,30,20.33,0,22.66,-10,0,208.4,15.06
86.19,2295,0,1.58,0.16,89.6,30,20.33,0,22.66,-10,0,208.4,15.06
86.30,2270,0,1.58,0.16,89.6,30.5,20.33,0,22.66,-10,0,208.4,15.06
86.40,2260.75,0,1.58,0.16,89.6,30,20.33,0,22.66,-10,0,208.4,15.06
86.50,2253.75,0,1.59,0.16,89.6,30,20.33,0,22.66,-9.85,0,208.4,15.06
86.61,2242.5,0,1.57,0.16,89.6,30,20.33,0,22.66,-10,0,208.4,15.06
86.72,2245.25,0,1.57,0.16,89.6,29,20.33,0,22.66,-9.85,0,208.4,15.06
86.82,2352.5,0,1.57,0.15,89.6,27.5,20.33,0,22.66,-9.85,0,208.4,15.06
86.92,2569,0,1.6,0.14,89.6,27,20.33,0,22.66,-10,0,208.4,15.06
87.03,2672,0,1.66,0.16,89.6,26.5,20.33,0,22.66,-10.14,0,208.4,15.06
87.13,2736.25,0,1.68,0.16,89.6,29.5,20.33,0,22.66,-10.14,0,208.4,15.06
87.24,2726.25,0,1.69,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
87.34,2720.5,0,1.67,0.17,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
87.44,2712.75,0,1.68,0.17,89.6,30,20.33,0,22.66,-10.14,0,208.4,15.06
87.54,2713.25,0,1.67,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
87.65,2716,0,1.67,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
87.75,2712.25,0,1.67,0.17,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
87.86,2709.75,0,1.67,0.17,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
87.96,2706.25,0,1.67,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
88.06,2701,0,1.67,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
88.17,2695.75,0,1.67,0.16,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
88.27,2693.5,0,1.66,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
88.37,2688.25,0,1.66,0.16,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
88.48,2679.5,0,1.67,0.16,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
88.59,2678,0,1.66,0.16,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
88.69,2677.25,0,1.66,0.16,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
88.80,2669.25,0,1.66,0.16,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
88.90,2663.5,0,1.66,0.16,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
89.00,2660.25,0,1.66,0.16,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
89.11,2659.5,0,1.66,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
89.21,2652.5,0,1.66,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
89.31,2645,0,1.65,0.16,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
89.41,2643.25,0,1.66,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
89.52,2638.25,0,1.64,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
89.62,2631.75,0,1.65,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
89.73,2630,0,1.66,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
89.83,2626.5,0,1.64,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
89.94,2621.5,0,1.65,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
90.04,2615,0,1.65,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
90.14,2611,0,1.64,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
90.24,2605.5,0,1.64,0.16,89.6,30,20.33,0,22.66,-10.14,0,208.4,15.06
90.35,2601.5,0,1.65,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
90.45,2595.5,0,1.64,0.16,89.6,30,20.33,0,22.66,-10.14,0,208.4,15.06
90.56,2592.5,0,1.64,0.16,89.6,30,20.33,0,22.66,-10.14,0,208.4,15.06
90.66,2589,0,1.65,0.16,89.6,30,20.33,0,22.66,-10.14,0,208.4,15.06
90.76,2592.5,0,1.61,0.16,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
90.87,2589.5,0,1.6,0.14,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
90.98,2581.5,0,1.6,0.14,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
91.08,2577,0,1.61,0.15,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
91.18,2571,0,1.6,0.15,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
91.29,2569.75,0,1.6,0.15,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
91.40,2559.5,0,1.6,0.15,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
91.50,2555,0,1.6,0.15,89.6,30,20.33,0,22.66,-10.43,0,208.4,15.06
91.60,2546.25,0,1.59,0.15,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
91.70,2533.75,0,1.59,0.14,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
91.81,2522.5,0,1.6,0.15,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
91.91,2518.75,0,1.59,0.15,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
92.01,2505.5,0,1.58,0.15,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
92.11,2502.25,0,1.58,0.15,89.6,30,20.33,0,22.66,-10.14,0,208.4,15.06
92.21,2488.5,0,1.57,0.14,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
92.32,2481.25,0,1.58,0.14,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
92.43,2477,0,1.57,0.14,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
92.54,2471.5,0,1.58,0.14,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
92.64,2467.75,0,1.58,0.14,89.6,30,20.33,0,22.66,-10.29,0,208.4,15.06
92.75,2463.25,0,1.57,0.15,89.6,30,20.33,0,22.66,-10.14,0,208.4,15.06
92.85,2464,0,1.56,0.14,91.4,30,20.33,0,22.66,-10.29,0,208.4,15.06
92.96,2454.75,0,1.55,0.14,91.4,30,20.33,0,22.66,-10.29,0,208.4,15.06
93.06,2450,0,1.56,0.14,91.4,30,20.33,0,22.66,-10.29,0,208.4,15.06
93.16,2447.5,0,1.56,0.14,91.4,30,20.33,0,22.66,-10.29,0,208.4,15.06
93.26,2440,0,1.55,0.14,91.4,30,20.33,0,22.66,-10.29,0,208.4,15.06
93.36,2435.75,0,1.55,0.14,91.4,30,20.33,0,22.66,-10.29,0,208.4,15.06
93.46,2435.75,0,1.56,0.14,91.4,30,20.33,0,22.66,-10.29,0,208.4,15.06
93.56,2429.25,0,1.56,0.14,91.4,30,20.33,0,22.66,-10.29,0,208.4,15.06
93.66,2427.25,0,1.56,0.14,91.4,30,20.33,0,22.66,-10.29,0,208.4,15.06
93.76,2467,0.05,1.56,0.14,91.4,30,20.33,0,22.66,-10.29,0,208.4,15.06
93.86,2490.5,2.81,1.77,0.21,91.4,30.5,20.33,0,22.66,-10.29,0,208.4,15.06
93.97,2493,3.02,1.81,0.24,91.4,37.5,20.33,0,21.88,-9.85,0,208.4,15.06
94.08,2462.25,5.76,1.99,0.29,91.4,40,20.33,0,21.88,-9.56,0,208.4,15.06
94.18,2463.25,6.51,2.08,0.4,91.4,40.5,18.95,0,21.09,-8.55,0,208.4,15.06
94.28,2463.5,10.65,2.35,0.46,91.4,39.5,13.9,0,20.31,-7.97,0,208.4,15.06
94.38,2484.75,27.01,2.87,1.26,91.4,9,13.67,-9.38,20.31,-1.15,0,208.4,14.82
94.48,2513.5,24.08,2.64,0.84,91.4,9,13.67,-9.38,20.31,-1.15,-0.38,208.4,14.47
94.58,2510.75,23.24,2.65,0.82,91.4,14,15.5,-6.25,21.09,-1,-0.38,208.4,14.24
94.68,2498.5,24,2.64,0.82,89.6,14,16.08,-0.78,21.88,-1.15,-0.38,208.4,14.12
94.78,2491.75,22.55,2.62,0.83,89.6,13,14.7,6.25,22.66,-1.15,-0.38,208.4,14.12
94.88,2505.5,21.04,2.6,0.84,89.6,13.5,13.55,6.25,22.66,-1.15,-0.38,208.4,14.12
94.98,2493.25,19.71,2.59,0.78,89.6,13.5,13.09,1.56,23.44,-1.29,-0.38,208.4,14.12
95.08,2508.5,19.21,2.59,0.8,89.6,14,13.67,-0.78,23.44,-1.58,-0.38,208.4,14.24
95.18,2522.5,19.13,2.6,0.78,89.6,14,13.67,-0.78,24.22,-1.73,-0.38,208.4,14.24
95.29,2526.25,18.54,2.59,0.81,89.6,14,14.47,-1.56,24.22,-1.87,-0.38,208.4,14.35
95.39,2555.5,17.89,2.58,0.76,89.6,14.5,13.55,-2.34,25,-2.02,-0.38,208.4,14.35
95.50,2557.75,16.7,2.56,0.75,89.6,15,13.78,-2.34,25,-2.45,-0.38,208.4,14.35
95.60,2565,16.34,2.55,0.74,89.6,15,13.55,-2.34,26.56,-2.45,-0.38,208.4,14.47
95.70,2562.75,14.43,2.48,0.67,89.6,15.5,13.9,-4.69,26.56,-2.45,-0.38,208.4,14.47
95.81,2541.5,10.17,2.32,0.57,89.6,16,13.44,-4.69,26.56,-3.76,-0.38,208.4,14.59
95.92,2538.5,4.71,2.09,0.47,89.6,28.5,13.09,-8.59,26.56,-5.65,0,208.4,14.71
96.02,2538.5,4.71,1.95,0.32,89.6,33,12.98,-11.72,24.22,-7.1,0,208.4,14.82
96.12,2334,3.32,1.86,0.3,89.6,35,13.67,-12.5,23.44,-7.68,0,208.4,14.82
96.22,2159.25,0.56,1.66,0.21,89.6,37,14.24,-11.72,23.44,-8.69,0,208.4,14.82
96.33,2082.25,0.06,1.53,0.17,89.6,39,13.78,-11.72,22.66,-9.42,0,208.4,14.82
96.43,2080.75,0.07,1.51,0.15,89.6,42.5,13.9,-12.5,22.66,-10.14,0,208.4,14.82
96.54,2083.25,1.37,1.59,0.16,89.6,43.5,14.01,-13.28,21.88,-10.43,0,208.4,14.94
96.65,2083.25,2.61,1.73,0.23,89.6,44,14.24,-13.28,21.88,-10.14,0,208.4,14.94
96.76,2085,3.88,1.85,0.3,89.6,42.5,14.81,-12.5,21.09,-10.14,0,208.4,14.82
96.87,2097,4.63,1.93,0.34,89.6,41.5,15.85,-4.69,21.09,-9.42,0,208.4,14.82
96.98,2110,5.67,1.99,0.39,89.6,39,16.31,-0.78,20.31,-8.69,0,208.4,14.82
97.08,2146.75,6.57,2.07,0.43,89.6,38.5,15.96,0.78,19.53,-8.4,0,208.4,14.82
97.18,2190.5,11.31,2.38,0.43,89.6,36,14.7,1.56,18.75,-7.53,0,208.4,14.82
97.28,2221.75,12.92,2.38,0.59,89.6,30.5,13.67,-2.34,18.75,-5.07,0,208.4,14.82
97.38,2280.75,11.42,2.43,0.73,89.6,27.5,14.01,-3.91,19.53,-3.9,-0.38,208.4,14.71
97.48,2280.75,11.42,2.3,0.61,89.6,23.5,14.47,-3.91,20.31,-3.61,-0.38,208.4,14.71
97.58,2225.75,10.44,2.28,0.59,89.6,24.5,14.36,-3.12,21.09,-4.2,-0.38,208.4,14.71
97.69,2166.25,9.62,2.25,0.6,89.6,25,14.59,-3.91,21.09,-3.9,-0.38,208.4,14.71
97.80,2130.5,7.41,2.16,0.52,89.6,26,14.93,-2.34,21.88,-3.9,0,208.4,14.71
97.91,2101.5,6.7,2.08,0.49,89.6,27.5,14.13,-3.12,20.31,-5.36,0,208.4,14.71
98.01,2101.75,5.72,2.06,0.45,89.6,28.5,13.9,-3.91,19.53,-5.79,0,208.4,14.82
98.12,2095,5.53,2.01,0.41,89.6,30.5,14.01,-3.91,18.75,-6.37,0,208.4,14.82
98.22,2097.75,4.41,1.93,0.41,89.6,31.5,14.59,-3.12,18.75,-6.52,0,208.4,14.82
98.33,2097.25,3.61,1.87,0.31,89.6,33.5,14.01,-5.47,17.97,-7.24,0,208.4,14.82
98.43,2098.5,3.07,1.81,0.3,89.6,36,13.9,-7.03,18.75,-7.24,0,208.4,14.82
98.53,2098.5,2.67,1.77,0.26,89.6,38,14.24,-7.03,18.75,-8.4,0,208.4,14.82
98.64,2099.25,3.17,1.78,0.26,89.6,38.5,13.78,-7.03,18.75,-8.84,0,208.4,14.82
98.74,2096.75,3.82,1.84,0.3,89.6,39,13.78,-9.38,18.75,-8.84,0,208.4,14.82
98.84,2099,4.3,1.89,0.32,89.6,39,14.24,-9.38,18.75,-8.55,0,208.4,14.82
98.94,2100,5.42,1.95,0.34,89.6,38,14.47,-9.38,17.97,-8.11,0,208.4,14.82
99.04,2100,5.39,1.99,0.4,89.6,37,14.93,-8.59,17.19,-7.97,0,208.4,14.82
99.14,2101.25,3.64,1.87,0.4,89.6,36,15.62,-7.81,16.41,-7.82,0,208.4,14.82
99.24,2098.25,3,1.81,0.32,89.6,36.5,15.73,-5.47,16.41,-7.82,0,208.4,14.82
