Procede Data Log
OpenFlash Data File 1
13
Time[s],RPM,Throttle,MAF Volt.,Engine Load,Intake Air Temp.,Ignition Adv.,AFR,STFT,LTFT,FLKC,Oil Temp.,Command AFR,Fuel Sys. Status
29.80,4075.25,0,1.73,0.12,89.6,30,20.33,0,0,0,206.6,15.06,4
29.91,4073,0,1.72,0.12,89.6,30,20.33,0,0,0,206.6,15.06,4
30.01,4054,0,1.71,0.12,89.6,30,20.33,0,0,0,206.6,15.06,4
30.11,4061,0,1.72,0.12,89.6,30,20.33,0,0,0,206.6,15.06,4
30.22,4028,0,1.72,0.12,89.6,30,20.33,0,0,0,206.6,15.06,4
30.32,4039.5,0,1.71,0.12,91.4,30,20.33,0,0,0,206.6,15.06,4
30.42,4036.5,0,1.72,0.12,91.4,30,20.33,0,0,0,206.6,15.06,4
30.52,4020,0,1.7,0.12,91.4,30,20.33,0,0,0,206.6,15.06,4
30.62,3999.5,0,1.7,0.12,91.4,30,20.33,0,0,0,206.6,15.06,4
30.73,3989.25,0,1.72,0.12,91.4,30,20.33,0,0,0,206.6,15.06,4
30.84,3994,0,1.71,0.12,91.4,30,20.33,0,0,0,206.6,15.06,4
30.94,3979.25,0,1.71,0.12,91.4,30,20.33,0,0,0,206.6,15.06,4
31.04,3963.5,0,1.71,0.12,91.4,30,20.33,0,0,0,208.4,15.06,4
31.15,3956.5,0,1.71,0.12,91.4,30,20.33,0,0,0,208.4,15.06,4
31.25,3934.75,0,1.7,0.12,91.4,30,20.33,0,0,0,208.4,15.06,4
31.35,3914.25,0,1.68,0.11,91.4,30,20.33,0,0,0,208.4,15.06,4
31.46,3901,0,1.7,0.12,91.4,30,20.33,0,0,0,208.4,15.06,4
31.56,3895.25,0,1.7,0.12,91.4,30,20.33,0,0,0,208.4,15.06,4
31.67,3867.5,0,1.68,0.12,91.4,30,20.33,0,0,0,208.4,15.06,4
31.77,3858.5,0,1.69,0.12,91.4,30,20.33,0,0,0,208.4,15.06,4
31.87,3834.25,0,1.67,0.12,91.4,30,20.33,0,0,0,208.4,15.06,4
31.97,3820.25,0,1.67,0.12,91.4,30,20.33,0,0,0,208.4,15.06,4
32.07,3813.5,0,1.67,0.11,91.4,30,20.33,0,0,0,208.4,15.06,4
32.18,3777.5,0,1.68,0.12,91.4,30,20.33,0,0,0,208.4,15.06,4
32.29,3758.25,0,1.67,0.12,91.4,30,20.33,0,0,0,208.4,15.06,4
32.40,3731.75,0,1.67,0.12,91.4,30,20.33,0,0,0,208.4,15.06,4
32.50,3735,0,1.67,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
32.60,3686.75,0,1.67,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
32.70,3655.75,0,1.67,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
32.80,3660.25,0,1.64,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
32.90,3615,0,1.68,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
33.01,3607.25,0,1.68,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
33.11,3594.25,0,1.71,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
33.21,3544.75,0,1.67,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
33.32,3537.25,0,1.68,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
33.42,3522.5,0,1.67,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
33.52,3509.5,0,1.67,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
33.63,3471.5,0,1.68,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
33.73,3446.75,0,1.66,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
33.83,3424,0,1.68,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
33.93,3406.5,0,1.68,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
34.04,3392,0,1.7,0.14,93.2,30,20.33,0,0,0,208.4,15.06,4
34.14,3367.25,0,1.67,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
34.24,3367,0,1.68,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
34.35,3341,0,1.66,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
34.46,3294.75,0,1.66,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
34.56,3290,0,1.65,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
34.67,3265.5,0,1.66,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
34.77,3245.25,0,1.66,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
34.87,3231.25,0,1.65,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
34.97,3202.5,0,1.63,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
35.08,3199,0,1.63,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
35.18,3155.25,0,1.63,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
35.28,3137.5,0,1.61,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
35.38,3118,0,1.6,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
35.48,3099.5,0,1.62,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
35.58,3076.5,0,1.61,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
35.68,3061,0,1.61,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
35.78,3028.75,0,1.62,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
35.89,3019.25,0,1.6,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
36.00,3002,0,1.6,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
36.11,2965.5,0,1.61,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
36.21,2961.25,0,1.6,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
36.32,2930,0,1.59,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
36.42,2922.5,0,1.59,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
36.53,2908.25,0,1.6,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
36.63,2876.5,0,1.59,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
36.74,2863.75,0,1.58,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
36.84,2863.5,0,1.59,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
36.95,2822.75,0,1.59,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
37.05,2818.25,0,1.58,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
37.15,2811.75,0,1.58,0.13,93.2,30,20.33,0,0,0,208.4,15.06,4
37.25,2795,0,1.56,0.12,93.2,30,20.33,0,0,0,208.4,15.06,4
37.35,2791.25,0,1.57,0.13,95,30.5,20.33,0,0,0,208.4,15.06,4
37.46,2770,0,1.6,0.13,95,30,20.33,0,0,0,208.4,15.06,4
37.56,2780.75,0,1.59,0.13,95,30,20.33,0,0,0,208.4,15.06,4
37.66,2763.75,0,1.57,0.13,95,30,20.33,0,0,0,208.4,15.06,4
37.77,2758,0,1.57,0.13,95,30,20.33,0,0,0,208.4,15.06,4
37.87,2748.75,0,1.56,0.13,95,30,20.33,0,0,0,208.4,15.06,4
37.97,2742,0,1.57,0.12,95,30,20.33,0,0,0,208.4,15.06,4
38.07,2738.25,0,1.55,0.12,95,30,20.33,0,0,0,208.4,15.06,4
38.18,2736,0,1.55,0.12,95,30,20.33,0,0,0,208.4,15.06,4
38.28,2727,0,1.58,0.13,95,30,20.33,0,0,0,208.4,15.06,4
38.38,2723.25,0,1.56,0.13,95,30,20.33,0,0,0,208.4,15.06,4
38.48,2721.25,0,1.52,0.12,95,30,20.33,0,0,0,208.4,15.06,4
38.59,2714.5,0,1.56,0.12,95,30,20.33,0,0,0,208.4,15.06,4
38.70,2704,0,1.56,0.12,95,30,20.33,0,0,0,208.4,15.06,4
38.80,2744.25,1.77,1.66,0.15,95,30,20.33,0,0,0,208.4,15.06,4
38.91,2744.5,1.75,1.65,0.16,95,37,20.33,0,-0.78,0,208.4,15.06,4
39.01,2691,1.72,1.66,0.16,95,40.5,20.33,0,-0.78,0,208.4,15.06,4
39.11,2711,2.38,1.66,0.16,95,46,20.33,0,-0.78,0,208.4,15.06,4
39.21,2721.5,3.16,1.78,0.21,95,49.5,15.85,0,-3.12,0,208.4,15.06,4
39.31,2719.5,3.81,1.85,0.23,95,49.5,15.04,0,-3.12,0,208.4,15.06,4
39.42,2702,3.56,1.87,0.25,95,48,14.93,0,-2.34,0,208.4,14,2
39.53,2724,3.31,1.84,0.23,95,47.5,15.62,1.56,-1.56,0,208.4,14,2
39.63,2710.25,3.29,1.82,0.22,95,47.5,16.54,8.59,-0.78,0,208.4,14,2
39.73,2725.25,2.8,1.79,0.22,95,48,15.85,10.94,0,0,208.4,14,2
39.84,2716,1.83,1.7,0.18,95,48.5,15.16,11.72,0,0,208.4,14,2
39.95,2718.25,1.79,1.67,0.16,95,49.5,14.47,10.94,0,0,208.4,14,2
40.05,2718,1.72,1.67,0.16,95,49.5,13.9,10.16,0,0,208.4,14,2
40.15,2719.25,1.83,1.65,0.16,95,49.5,13.32,9.38,-0.78,0,208.4,14,2
40.25,2719.75,2.43,1.71,0.16,95,49.5,13.09,7.03,-0.78,0,208.4,14.12,2
40.36,2725.5,2.86,1.76,0.19,95,49.5,12.86,6.25,-0.78,0,208.4,14.12,2
40.46,2729,2.93,1.77,0.2,95,49.5,12.52,4.69,-3.12,0,206.6,14.12,2
40.56,2726.5,3.01,1.78,0.2,95,49.5,12.98,1.56,-1.56,0,206.6,14.12,2
40.66,2737.25,3.29,1.81,0.22,95,49,13.67,2.34,-1.56,0,206.6,14.24,2
40.77,2727.25,3.3,1.81,0.22,95,49,14.59,5.47,-0.78,0,206.6,14.24,2
40.88,2740.75,3.42,1.83,0.23,95,48.5,15.16,7.03,0,0,206.6,14.35,2
40.98,2737.5,3.4,1.82,0.22,95,48.5,15.39,8.59,0,0,206.6,14.35,2
41.08,2741.75,2.99,1.8,0.21,95,48.5,14.7,10.16,0.78,0,206.6,14.47,2
41.19,2742.75,2.66,1.76,0.2,95,48.5,14.13,10.16,0.78,0,206.6,14.47,2
41.29,2748.25,2.66,1.76,0.19,93.2,49.5,13.67,7.81,1.56,0,206.6,14.47,2
41.40,2748.25,1.67,1.77,0.19,93.2,49.5,13.32,7.03,1.56,0,206.6,14.59,2
41.50,2749.25,0.98,1.61,0.16,93.2,50,13.67,5.47,1.56,0,206.6,14.71,2
41.61,2746.25,0.37,1.56,0.13,93.2,50,13.9,7.03,0.78,0,206.6,14.71,2
41.72,2730.25,0.31,1.53,0.12,93.2,50,13.78,6.25,0.78,0,206.6,14.71,2
41.83,2746.75,0.45,1.55,0.12,93.2,50,13.21,1.56,0,0,206.6,14.82,2
41.94,2760,0.9,1.57,0.13,93.2,50,12.52,-3.91,0,0,206.6,14.82,2
42.05,2757.25,0.94,1.58,0.13,93.2,50,12.4,-5.47,0,0,206.6,14.82,2
42.15,2755.75,1.34,1.62,0.14,93.2,50.5,12.52,-8.59,-0.78,0,206.6,14.82,2
42.25,2744.25,1.32,1.63,0.14,93.2,50,12.86,-9.38,-0.78,0,206.6,14.82,2
42.36,2768.5,1.33,1.62,0.14,93.2,50.5,13.9,-8.59,-0.78,0,206.6,14.82,2
42.47,2748.75,1.71,1.63,0.14,93.2,50,14.7,-6.25,-3.12,0,206.6,14.82,2
42.57,2747.5,2.1,1.68,0.16,93.2,50,15.39,-4.69,-3.12,0,206.6,14.82,2
42.67,2762.25,2.45,1.72,0.17,93.2,50,15.85,-2.34,-3.12,0,206.6,14.82,2
42.78,2759.25,2.49,1.74,0.19,93.2,50,15.96,0,-3.12,0,206.6,14.82,2
42.88,2768,2.81,1.73,0.19,93.2,50,15.85,0.78,-3.12,0,206.6,14.82,2
42.98,2761,3.75,1.84,0.22,93.2,50,15.73,2.34,-3.12,0,206.6,14.82,2
43.08,2752.5,4.31,1.91,0.24,93.2,49,15.62,4.69,-2.34,0,206.6,14.82,2
43.18,2774.75,6.9,2.14,0.33,93.2,48.5,15.73,5.47,-2.34,0,206.6,14.82,2
43.28,2793,15.69,2.75,0.53,93.2,45.5,16.31,7.03,-1.56,0,206.6,14.82,2
43.39,2812.5,15.76,2.72,0.85,93.2,30.5,15.73,14.06,0,0,206.6,14.82,2
43.49,2805.5,14.54,2.63,0.76,93.2,15.5,12.98,8.59,0.78,0,206.6,14.59,2
43.59,2827,13.71,2.6,0.72,93.2,15,13.55,5.47,0,0,206.6,14.47,2
43.69,2829.5,12.18,2.52,0.66,93.2,16.5,13.55,1.56,0,0,206.6,14.59,2
43.80,2836,11.39,2.47,0.59,93.2,20,13.67,0.78,0,0,206.6,14.71,2
43.91,2862.75,11.35,2.46,0.59,93.2,23.5,13.78,0,0,0,206.6,14.82,2
44.02,2865,11.11,2.46,0.58,93.2,27.5,14.47,-1.56,0,0,206.6,14.82,2
44.12,2888.25,11.63,2.5,0.61,93.2,29,14.93,-0.78,0,0,206.6,14.82,2
44.22,2891.75,11.49,2.48,0.6,93.2,28.5,15.16,1.56,0,0,206.6,14.82,2
44.32,2896.75,11.07,2.46,0.58,93.2,29,14.93,2.34,0,0,206.6,14.82,2
44.43,2862.5,10.13,2.42,0.56,93.2,29.5,14.7,3.12,0,0,206.6,14.82,2
44.53,2757.5,10.6,2.41,0.58,93.2,10.5,14.59,3.12,0.78,0,206.6,14.82,2
44.63,2500.25,11.24,2.43,0.63,93.2,7,15.16,3.12,0.78,0,206.6,14.82,2
44.74,2363.75,12.09,2.42,0.69,93.2,4.5,15.5,4.69,0.78,0,206.6,14.82,2
44.84,2144,12.03,2.36,0.69,93.2,4,14.47,7.03,1.56,0,206.6,14.71,2
44.94,2121.5,10.68,2.29,0.65,93.2,12.5,14.13,4.69,1.56,0,206.6,14.71,2
45.04,2116,9.92,2.24,0.61,91.4,18,14.36,5.47,1.56,0,206.6,14.82,2
45.14,2116.75,9.66,2.24,0.58,91.4,19.5,14.47,5.47,3.91,0,206.6,14.82,2
45.24,2121.5,9.62,2.24,0.6,91.4,22,14.13,4.69,3.91,0,206.6,14.82,2
45.34,2127.5,9.73,2.26,0.59,91.4,23,14.13,3.12,3.91,0,206.6,14.94,2
45.44,2129,9.8,2.26,0.61,91.4,23,14.36,2.34,3.91,0,206.6,14.94,2
45.55,2138,8.74,2.25,0.59,91.4,23.5,14.47,2.34,3.91,0,206.6,14.94,2
45.65,2134.5,8.16,2.17,0.52,91.4,23.5,14.59,2.34,3.91,0,206.6,14.94,2
45.75,2141.5,6.85,2.08,0.5,91.4,25.5,14.36,2.34,3.12,0,206.6,14.94,2
45.86,2140,5.94,2.01,0.43,91.4,28.5,14.24,0.78,3.12,0,206.6,14.94,2
45.96,2149,6.15,2.04,0.42,91.4,30.5,14.01,0,3.12,0,206.6,14.94,2
46.06,2150.25,5.39,1.97,0.39,91.4,32,14.36,0,0.78,0,206.6,14.94,2
46.16,2151.5,5.2,1.95,0.37,91.4,33.5,14.47,0,0.78,0,206.6,14.94,2
46.26,2151.25,4.19,1.89,0.32,91.4,34.5,14.47,-0.78,0.78,0,206.6,14.94,2
46.36,2154.5,4.3,1.87,0.32,91.4,36.5,14.47,-0.78,1.56,0,206.6,14.94,2
46.46,2156.25,4.83,1.91,0.33,91.4,37.5,14.36,-0.78,1.56,0,206.6,14.94,2
46.56,2150,4.11,1.88,0.32,91.4,37.5,14.24,-2.34,0.78,0,206.6,14.94,2
46.66,2149,4.22,1.87,0.31,91.4,38,14.47,-2.34,1.56,0,206.6,14.94,2
46.76,2160,4.58,1.89,0.33,91.4,38,14.81,-1.56,1.56,0,206.6,14.94,2
46.86,2159.5,5.49,1.98,0.34,91.4,38,15.04,-0.78,0.78,0,206.6,14.94,2
46.96,2165.25,4.4,1.91,0.34,91.4,37,15.16,0,0.78,0,206.6,14.94,2
47.07,2154.25,3.86,1.84,0.3,91.4,37,15.27,1.56,0.78,0,206.6,14.94,2
47.17,2156.75,4,1.84,0.3,91.4,38,15.04,1.56,1.56,0,206.6,14.94,2
47.28,2164,4.07,1.85,0.31,91.4,38.5,14.59,1.56,1.56,0,206.6,14.94,2
47.38,2157.75,4.11,1.86,0.31,91.4,39,14.24,0,2.34,0,206.6,14.94,2
47.49,2163.25,3.67,1.82,0.3,91.4,39,14.24,0,2.34,0,206.6,14.94,2
47.59,2155.25,3.23,1.78,0.27,91.4,39.5,14.36,0,2.34,0,206.6,14.94,2
47.69,2158,3.27,1.77,0.25,91.4,40.5,14.47,-0.78,4.69,0,206.6,14.94,2
47.80,2159.5,4.01,1.83,0.28,91.4,40.5,14.47,-0.78,4.69,0,206.6,14.94,2
47.90,2157,4.94,1.91,0.32,91.4,40,14.47,-0.78,4.69,0,206.6,14.94,2
48.00,2157.25,5.52,1.98,0.36,91.4,38.5,14.81,0,4.69,0,206.6,14.94,2
48.11,2159.25,6.21,2.04,0.41,91.4,37.5,14.93,0,3.91,0,206.6,14.94,2
48.21,2159.25,6.43,2.06,0.44,91.4,36,15.04,0.78,3.91,0,206.6,14.94,2
48.32,2153,6.36,2.06,0.43,91.4,33.5,15.04,2.34,3.12,0,206.6,14.94,2
48.42,2158,6.32,2.05,0.43,91.4,33.5,14.93,2.34,3.12,0,206.6,14.94,2
48.52,2155.25,6.51,2.06,0.43,91.4,33,14.81,3.12,3.12,0,206.6,14.94,2
48.62,2156.75,6.84,2.09,0.45,91.4,32.5,14.59,2.34,0.78,0,206.6,14.94,2
48.72,2159.75,6.25,2.06,0.44,91.4,32,14.59,2.34,0.78,0,206.6,14.94,2
48.82,2152.25,4.4,1.91,0.36,91.4,32.5,14.7,2.34,0.78,0,206.6,14.94,2
48.93,2159,3.97,1.82,0.3,91.4,35,14.59,3.12,0.78,0,206.6,14.94,2
49.03,2157.5,4.11,1.84,0.3,91.4,37.5,13.9,1.56,1.56,0,206.6,14.94,2
49.13,2158.75,4.21,1.87,0.31,91.4,38,13.67,0,1.56,0,206.6,14.94,2
49.23,2148.25,3.74,1.84,0.31,91.4,38.5,13.55,-2.34,2.34,0,206.6,14.94,2
49.34,2155.25,3.28,1.79,0.27,91.4,39,13.67,-3.12,2.34,0,206.6,14.94,2
49.44,2160.5,3.28,1.78,0.24,91.4,40,14.36,-3.12,2.34,0,206.6,14.94,2
49.55,2159,3.52,1.79,0.26,91.4,40.5,14.59,-2.34,4.69,0,206.6,14.94,2
49.65,2160.75,2.84,1.81,0.28,91.4,40.5,14.7,-2.34,4.69,0,206.6,14.94,2
49.75,2155.5,2.26,1.68,0.22,91.4,40.5,14.81,-2.34,4.69,0,206.6,14.94,2
49.85,2151,0.45,1.56,0.19,91.4,40.5,14.93,-0.78,4.69,0,206.6,14.94,2
49.95,2154.25,0,1.49,0.13,91.4,40,14.93,-0.78,4.69,0,206.6,14.94,2
50.05,2150.25,0,1.47,0.13,91.4,39,14.7,-0.78,3.91,0,206.6,14.94,2
50.15,2151.5,0,1.48,0.13,91.4,35.5,14.36,-0.78,3.91,0,206.6,14.94,2
50.26,2121.5,0,1.5,0.14,91.4,34,13.9,0,3.12,0,206.6,15.06,4
50.36,2151.5,0,1.5,0.13,91.4,28.5,13.55,0,3.12,0,206.6,15.06,4
50.46,2120.75,0,1.5,0.14,91.4,30,13.44,0,2.34,0,206.6,15.06,4
50.57,2149.25,0,1.52,0.15,91.4,29.5,13.67,0,2.34,0,206.6,15.06,4
50.67,2123,0,1.5,0.14,91.4,30.5,14.13,0,2.34,0,206.6,15.06,4
50.78,2131.75,0,1.51,0.14,91.4,29.5,14.7,0,2.34,0,206.6,15.06,4
50.88,2127.75,0,1.5,0.14,91.4,30,16.77,0,0,0,206.6,15.06,4
50.98,2130.5,0,1.49,0.14,91.4,30,18.72,0,0,0,206.6,15.06,4
51.08,2115.25,0,1.48,0.13,93.2,30,20.33,0,0,0,206.6,15.06,4
51.18,2111.5,0,1.51,0.15,93.2,30,20.33,0,0,0,206.6,15.06,4
51.28,2108.5,0,1.51,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
51.38,2103.5,0,1.49,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
51.49,2097.5,0,1.5,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
51.59,2094.25,0,1.5,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
51.70,2088,0,1.48,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
51.80,2081.5,0,1.48,0.13,93.2,30,20.33,0,0,0,206.6,15.06,4
51.90,2080.25,0,1.5,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
52.00,2076.25,0,1.5,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
52.11,2064.25,0,1.49,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
52.21,2063,0,1.49,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
52.32,2053,0,1.46,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
52.42,2054.5,0,1.47,0.13,93.2,30,20.33,0,0,0,206.6,15.06,4
52.53,2045.75,0,1.48,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
52.63,2040.75,0,1.48,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
52.74,2034,0,1.47,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
52.84,2028,0,1.47,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
52.94,2028,0,1.47,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
53.04,2020.25,0,1.48,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
53.14,2015,0,1.48,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
53.25,2015,0,1.48,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
53.36,2004.25,0,1.46,0.13,93.2,30,20.33,0,0,0,206.6,15.06,4
53.46,1998.5,0,1.45,0.13,93.2,30,20.33,0,0,0,206.6,15.06,4
53.56,2000,0,1.45,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
53.66,1989.75,0,1.47,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
53.76,1985.25,0,1.47,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
53.86,1982.25,0,1.46,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
53.96,1977.75,0,1.48,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
54.06,1972.75,0,1.47,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
54.16,1970.5,0,1.48,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
54.26,1963.25,0,1.47,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
54.37,1959.25,0,1.47,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
54.47,1955.25,0,1.46,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
54.58,1955.75,0,1.46,0.14,95,30,20.33,0,0,0,206.6,15.06,4
54.69,1947.75,0.04,1.44,0.13,95,30,20.33,0,0,0,206.6,15.06,4
54.79,1954.25,0.35,1.46,0.13,95,29.5,20.33,0,0,0,206.6,15.06,4
54.89,1944,0.57,1.5,0.15,95,30.5,20.33,0,0,0,206.6,15.06,4
55.00,1950.75,0.97,1.55,0.16,95,30.5,20.33,0,0,0,206.6,15.06,4
55.10,1937.25,2.08,1.66,0.21,95,32.5,20.33,0,0,0,206.6,15.06,4
55.20,1947.75,2.43,1.66,0.22,95,37.5,20.33,0,-0.78,0,206.6,15.06,4
55.30,1972,2.68,1.68,0.22,95,39,20.33,0,0,0,206.6,15.06,4
55.41,1942.5,4.04,1.72,0.26,95,42.5,20.33,0,0,0,206.6,15.06,4
55.51,1970.5,4.71,1.85,0.34,95,40,19.41,0,0.78,0,206.6,15.06,4
55.62,1945.75,5.18,1.91,0.36,95,39,18.37,0,0.78,0,206.6,15.06,4
55.72,1926.75,6.97,2.05,0.39,95,36,17,0,0.78,0,206.6,15.06,4
55.82,1957.25,7.3,2.11,0.52,95,33.5,14.47,0,0.78,0,206.6,14.94,2
55.92,1958,7.62,2.14,0.53,95,31.5,14.47,0,0.78,0,206.6,14,2
56.02,1951.75,8.2,2.15,0.56,93.2,30,14.59,0,0.78,0,206.6,14,2
56.12,1961.75,9.42,2.25,0.59,93.2,27,14.59,3.12,0.78,0,206.6,14,2
56.22,1952.25,10.15,2.28,0.66,93.2,23,14.47,4.69,1.56,0,206.6,14,2
56.32,1972.5,11.99,2.35,0.74,93.2,21,14.24,6.25,1.56,0,206.6,14,2
56.42,1968.5,12.74,2.35,0.74,93.2,14,14.13,7.03,1.56,0,206.6,13.88,2
56.52,1974,12.05,2.3,0.69,93.2,11,13.55,7.03,3.91,0,206.6,13.88,2
56.62,1978.25,11.36,2.27,0.67,93.2,11.5,13.44,5.47,3.91,0,206.6,13.88,2
56.73,1978.25,9.56,2.2,0.63,93.2,14.5,13.44,4.69,3.91,0,206.6,14.12,2
56.83,1991.75,8.55,2.16,0.56,93.2,17,13.09,4.69,3.12,0,206.6,14.12,2
56.93,1993,7.99,2.13,0.55,93.2,20,13.21,2.34,3.12,0,206.6,14.35,2
57.03,1994,4.29,1.9,0.37,93.2,24.5,13.09,0,3.12,0,206.6,14.35,2
57.13,1987.5,2.43,1.71,0.26,93.2,29,13.09,0,4.69,0,206.6,14.47,2
57.24,1994.75,0,1.61,0.23,93.2,33.5,13.32,-0.78,4.69,0,206.6,14.47,2
57.35,1989,0,1.47,0.14,93.2,34,13.44,-0.78,4.69,0,206.6,14.47,2
57.46,1991.75,0,1.45,0.13,93.2,33.5,13.21,-0.78,3.91,0,206.6,14.59,2
57.56,1973.5,0,1.46,0.13,93.2,32,12.4,0,3.12,0,206.6,15.06,4
57.66,1964,0,1.46,0.14,93.2,30.5,11.83,0,3.12,0,206.6,15.06,4
57.76,1988,0,1.44,0.13,93.2,29.5,11.71,0,3.12,0,206.6,15.06,4
57.87,1974.75,0,1.45,0.13,93.2,30,11.83,0,2.34,0,206.6,15.06,4
57.97,1975,0,1.42,0.13,93.2,30,12.06,0,2.34,0,206.6,15.06,4
58.08,1972.75,0,1.43,0.12,93.2,30,12.98,0,2.34,0,206.6,15.06,4
58.18,1972.25,0,1.44,0.13,93.2,29.5,14.36,0,1.56,0,206.6,15.06,4
58.28,1975,0,1.45,0.13,93.2,30,16.19,0,0,0,206.6,15.06,4
58.38,1968.25,0,1.44,0.13,93.2,30.5,17.92,0,0,0,206.6,15.06,4
58.49,1958.75,0,1.44,0.13,93.2,30.5,20.33,0,0,0,206.6,15.06,4
58.59,1954.25,0,1.43,0.13,93.2,30,20.33,0,0,0,206.6,15.06,4
58.69,1951,0.05,1.43,0.12,93.2,30,20.33,0,0,0,206.6,15.06,4
58.79,1972,0.05,1.42,0.12,93.2,29,20.33,0,0,0,206.6,15.06,4
58.90,1965.5,0.15,1.45,0.14,93.2,30.5,20.33,0,0,0,206.6,15.06,4
59.00,1943.25,0,1.46,0.14,93.2,30.5,20.33,0,0,0,206.6,15.06,4
59.11,1931.5,0,1.47,0.14,93.2,30,20.33,0,0,0,206.6,15.06,4
59.21,1953,0,1.44,0.14,93.2,29.5,20.33,0,0,0,206.6,15.06,4
59.32,1947.25,0,1.44,0.13,93.2,30,20.33,0,0,0,206.6,15.06,4
59.43,1933.25,0,1.43,0.12,93.2,30,20.33,0,0,0,206.6,15.06,4
59.53,1931.75,0,1.45,0.13,93.2,29.5,18.15,0,0,0,206.6,15.06,4
59.63,1925.5,0,1.46,0.14,93.2,31,17.11,0,0,0,206.6,15.06,4
59.73,1932.5,0,1.43,0.13,93.2,30,15.96,0,0,0,206.6,15.06,4
59.84,1931.75,0,1.44,0.13,93.2,30,15.85,0,0,0,206.6,15.06,4
59.94,1938,0,1.41,0.12,93.2,30,15.85,0,0,0,206.6,15.06,4
