Procede Data Log
OpenFlash Data File 1
13
Time[s],RPM,Throttle,MAF Volt.,Engine Load,Intake Air Temp.,Ignition Adv.,AFR,STFT,LTFT,Boost,FLKC,Oil Temp.,Command AFR
27.67,785,0,1.38,0.28,89.6,8,16.08,7.03,21.88,-8.26,0,197.6,14.94
27.78,793.25,0,1.37,0.27,89.6,7.5,15.16,7.81,21.88,-8.4,0,197.6,14.94
27.88,803.5,0.74,1.4,0.3,89.6,9.5,15.27,7.81,21.88,-8.26,0,197.6,14.94
27.98,828.25,5.35,1.82,0.49,89.6,9.5,14.81,7.03,20.31,-7.82,0,197.6,14.94
28.09,873.5,5.24,1.82,0.64,91.4,8.5,14.01,7.81,19.53,-6.37,0,197.6,14.94
28.19,993,34.45,2.37,2.53,91.4,15,14.13,4.69,17.97,-6.37,0,197.6,14.94
28.29,1192.5,30.31,2.2,0.83,91.4,15,14.13,4.69,17.97,-0.28,0,197.6,14.71
28.40,1594,12.91,2.01,0.57,89.6,11,14.36,0,20.31,-1.29,0,197.6,14.59
28.51,1745.75,8.43,2,0.46,89.6,22,14.47,3.12,20.31,-3.18,0,197.6,14.59
28.61,1855.75,8.82,2.09,0.5,89.6,24.5,15.62,3.91,19.53,-3.76,0,197.6,14.71
28.71,1889.25,10.87,2.22,0.62,89.6,25,14.59,5.47,17.97,-3.9,0,197.6,14.71
28.82,1925.5,12.42,2.31,0.66,89.6,23.5,14.93,6.25,17.19,-3.18,0,197.6,14.71
28.92,2052.75,13.57,2.35,0.7,89.6,22,15.73,8.59,17.19,-3.18,0,197.6,14.71
29.02,2121.75,15.36,2.41,0.7,89.6,18.5,14.7,10.94,16.41,-2.89,0,197.6,14.71
29.13,2306.25,16.45,2.47,0.74,89.6,16.5,13.55,9.38,16.41,-2.89,0,197.6,14.59
29.23,2357.75,16.43,2.48,0.75,89.6,15.5,13.09,5.47,15.62,-2.16,0,197.6,14.59
29.34,2461.75,15.58,2.47,0.7,89.6,16,13.44,3.91,15.62,-2.45,0,197.6,14.59
29.44,2509,12.46,2.49,0.69,87.8,16,13.9,2.34,14.84,-3.03,0,197.6,14.59
29.54,2616.25,3.04,1.87,0.59,87.8,17.5,14.47,2.34,14.84,-3.32,0,197.6,14.59
29.65,2594.5,0.62,1.71,0.2,87.8,32.5,13.9,1.56,14.84,-7.39,0,197.6,14.82
29.75,2509.75,0,1.55,0.15,87.8,35,13.55,0,15.62,-9.42,0,197.6,14.82
29.85,2442.5,0,1.54,0.14,87.8,31.5,14.59,-0.78,15.62,-10,0,197.6,14.82
29.96,2443.25,0.03,1.54,0.13,87.8,28.5,14.01,-0.78,16.41,-10.58,0,197.6,14.94
30.06,2444.25,0.68,1.58,0.13,87.8,26.5,12.75,-0.78,17.19,-10.72,0,197.6,14.94
30.16,2439.25,3.3,1.79,0.24,87.8,34,11.94,-9.38,17.19,-10.58,0,197.6,14.94
30.26,2468.75,3.68,1.84,0.26,87.8,36,12.63,-11.72,14.84,-10.14,0,197.6,14.94
30.37,2487,4.3,1.91,0.28,87.8,39.5,13.9,-3.91,14.84,-9.85,0,197.6,14.94
30.48,2563.25,5.11,1.98,0.3,87.8,26.5,16.31,0.78,14.06,-9.42,0,197.6,14.94
30.59,2598,6.4,2.09,0.36,87.8,24.5,16.42,4.69,14.06,-8.84,0,197.6,14.82
30.69,2603.75,8.11,2.22,0.46,87.8,19,15.62,6.25,13.28,-7.82,0,197.6,14.82
30.79,2463.25,11.6,2.41,0.6,87.8,13.5,13.9,5.47,11.72,-5.65,0,197.6,14.82
30.9,2327,11.54,2.38,0.66,87.8,10,12.86,1.56,11.72,-4.92,0,197.6,14.82
31.00,2239.25,10.05,2.27,0.6,87.8,14,13.21,-3.91,11.72,-4.34,0,197.6,14.71
31.10,2104.25,10.74,2.27,0.6,87.8,21,14.13,-3.12,11.72,-4.34,0,197.6,14.71
31.20,2124.75,12.9,2.36,0.68,87.8,24.5,15.04,-3.12,11.72,-4.05,0,197.6,14.71
31.30,2226,15.76,2.48,0.78,87.8,21.5,15.62,-0.78,11.72,-3.03,0,197.6,14.59
31.40,2296.25,12.96,2.36,0.64,87.8,17.5,14.7,3.12,11.72,-2.89,0,197.6,14.59
31.50,2328.5,12.9,2.37,0.62,86,19.5,13.9,1.56,11.72,-3.18,0,197.6,14.59
31.60,2302,15,2.45,0.72,86,19,13.9,-0.78,11.72,-2.89,0,197.6,14.59
31.70,2317,13.42,2.38,0.72,86,17.5,14.47,0,11.72,-2.89,0,197.6,14.59
31.81,2337.25,12.33,2.34,0.61,86,19.5,14.7,0,11.72,-3.18,0,197.6,14.59
31.91,2316.25,14.14,2.32,0.6,86,22.5,13.9,-0.78,11.72,-3.76,0,197.6,14.59
32.02,2348.75,14.07,2.45,0.72,86,21,13.67,-2.34,11.72,-3.32,0,197.6,14.59
32.12,2365,13.37,2.4,0.67,86,18.5,14.59,-3.12,11.72,-3.32,0,197.6,14.59
32.22,2377.75,12.41,2.36,0.61,86,20,15.04,-0.78,11.72,-3.18,0,197.6,14.59
32.33,2360.25,12.86,2.38,0.63,86,20.5,14.47,-0.78,11.72,-3.32,0,197.6,14.59
32.43,2298.25,14.12,2.43,0.66,86,20,13.78,-1.56,11.72,-3.32,0,197.6,14.59
32.53,2287,15.44,2.46,0.75,86,15.5,14.47,-2.34,11.72,-2.74,0,197.6,14.59
32.63,2286.75,15.37,2.43,0.71,86,15.5,14.93,-1.56,11.72,-2.6,0,197.6,14.59
32.74,2245.75,15.72,2.43,0.72,86,15,14.93,1.56,11.72,-2.16,0,197.6,14.59
32.84,2233.5,15.82,2.43,0.73,86,14.5,15.04,2.34,11.72,-2.16,0,197.6,14.59
32.95,2237,15.93,2.43,0.71,86,14.5,14.93,3.12,11.72,-2.45,0,197.6,14.59
33.06,2246.5,16.18,2.43,0.71,86,15,14.59,3.12,11.72,-2.16,0,197.6,14.59
33.16,2288.75,16.42,2.46,0.72,84.2,15,14.24,3.12,11.72,-2.16,0,197.6,14.59
33.27,2319,15.58,2.42,0.69,84.2,15,14.13,3.12,11.72,-2.45,0,197.6,14.59
33.38,2334.75,15.29,2.44,0.7,84.2,15.5,14.13,2.34,11.72,-2.6,0,197.6,14.59
33.48,2360,17.38,2.53,0.71,84.2,15.5,13.55,-1.56,11.72,-2.6,0,197.6,14.59
33.58,2407.25,17.49,2.52,0.75,84.2,15.5,14.24,-1.56,11.72,-2.02,0,197.6,14.59
33.68,2422,17.28,2.51,0.74,84.2,15.5,14.81,-0.78,11.72,-1.87,0,197.6,14.47
33.79,2434.25,16.79,2.51,0.73,84.2,15.5,14.47,1.56,11.72,-2.45,0,197.6,14.47
33.89,2505.5,19.28,2.6,0.78,84.2,15.5,14.47,1.56,11.72,-2.45,0,197.6,14.47
33.99,2522.25,18.82,2.59,0.8,84.2,15,14.7,4.69,11.72,-2.02,0,197.6,14.47
34.10,2545.5,17.91,2.57,0.75,84.2,15,14.36,5.47,11.72,-2.16,0,197.6,14.47
34.20,2560.5,18.25,2.61,0.77,84.2,15,14.24,7.03,11.72,-2.16,0,197.6,14.47
34.31,2622.75,17.77,2.61,0.77,84.2,15.5,14.47,7.81,11.72,-2.45,0,197.6,14.47
34.41,2640.75,17.02,2.61,0.76,84.2,15.5,14.24,8.59,11.72,-2.6,0,197.6,14.47
34.52,2655.25,17.61,2.64,0.78,84.2,16,14.36,8.59,11.72,-2.89,0,197.6,14.47
34.62,2715.5,17.58,2.65,0.79,84.2,16,14.01,9.38,11.72,-2.74,0,197.6,14.47
34.72,2728,16.19,2.6,0.73,84.2,16.5,13.9,8.59,11.72,-2.6,0,197.6,14.35
34.82,2753.75,16.29,2.62,0.73,82.4,17,13.55,7.03,11.72,-3.18,0,197.6,14.47
34.93,2778.25,16.86,2.64,0.75,82.4,17.5,14.24,5.47,11.72,-3.03,0,197.6,14.47
35.03,2774,15.41,2.58,0.71,82.4,17.5,13.9,6.25,11.72,-3.32,0,197.6,14.47
35.13,2547.5,15.85,2.58,0.78,82.4,0,14.36,5.47,11.72,-3.18,0,197.6,14.47
35.23,2133.5,17.26,2.52,0.82,82.4,0,14.81,5.47,11.72,-2.31,0,197.6,14.59
35.33,1892.5,14.85,2.33,0.75,82.4,3.5,14.59,8.59,11.72,-2.16,0,197.6,14.59
35.44,2024.25,15.08,2.37,0.72,82.4,11.5,13.9,8.59,11.72,-2.16,0,197.6,14.59
35.54,1959.75,11.42,2.22,0.64,82.4,12,13.78,7.81,11.72,-2.31,0,197.6,14.59
35.64,1979.75,12.22,2.29,0.61,82.4,14,14.24,7.03,11.72,-2.89,0,197.6,14.59
35.74,1973.5,12.25,2.3,0.7,82.4,14.5,14.36,5.47,11.72,-3.03,0,197.6,14.59
35.84,1973,10.67,2.23,0.63,82.4,15.5,14.24,6.25,11.72,-3.47,0,197.6,14.59
35.95,1982.25,10.94,2.27,0.65,82.4,18.5,14.7,5.47,11.72,-3.9,0,197.6,14.71
36.06,1986.25,10.48,2.25,0.66,82.4,18.5,14.01,5.47,11.72,-3.9,0,197.6,14.71
36.17,1988,11.03,2.26,0.64,82.4,20,14.01,3.91,11.72,-4.05,0,197.6,14.71
36.28,2012.75,10.97,2.27,0.65,82.4,20,14.13,4.69,11.72,-4.05,0,197.6,14.71
36.39,2015.75,10.5,2.24,0.62,82.4,20.5,13.78,2.34,11.72,-4.05,0,199.4,14.71
36.50,2023.25,10.6,2.24,0.61,82.4,21.5,14.01,3.12,11.72,-3.9,0,199.4,14.71
36.61,2037.25,10.82,2.26,0.63,82.4,22,14.36,1.56,11.72,-3.9,0,199.4,14.71
36.71,2041.75,10,2.23,0.61,82.4,22.5,14.7,2.34,11.72,-3.9,0,199.4,14.71
36.81,2045.75,7.78,2.2,0.57,82.4,23.5,14.7,3.12,11.72,-4.34,0,199.4,14.71
36.92,2042.5,3.93,1.92,0.41,82.4,25,14.24,3.12,11.72,-4.63,0,199.4,14.71
37.02,2033,2.82,1.78,0.28,82.4,31.5,14.24,3.12,10.94,-6.52,0,199.4,14.82
37.12,1949,0.88,1.61,0.22,82.4,31.5,13.78,2.34,11.72,-7.1,0,199.4,14.82
37.22,1840,1.15,1.58,0.21,82.4,32.5,14.13,1.56,11.72,-8.69,0,199.4,14.82
37.32,1553.5,1.47,1.57,0.23,82.4,30,14.36,2.34,11.72,-8.84,0,199.4,14.94
37.42,1431,2.07,1.6,0.26,82.4,28,15.27,3.12,12.5,-9.13,0,199.4,14.94
37.52,1473.75,2.84,1.65,0.27,82.4,29.5,14.59,3.91,13.28,-8.98,0,199.4,14.94
37.63,1419.25,3.01,1.68,0.32,82.4,28.5,13.9,1.56,14.06,-8.69,0,199.4,14.94
37.73,1437.25,4.53,1.77,0.34,82.4,27,13.67,-0.78,14.06,-8.11,0,199.4,14.94
37.83,1427.5,5.05,1.85,0.44,82.4,27,13.09,-0.78,14.84,-7.68,0,199.4,14.94
37.93,1411,5.13,1.85,0.47,82.4,25.5,13.09,-4.69,14.84,-7.1,0,199.4,14.94
38.04,1415,5.17,1.85,0.47,82.4,25.5,12.98,-6.25,14.84,-6.81,0,199.4,14.94
38.15,1394.75,4.9,1.83,0.45,82.4,24.5,12.86,-9.38,15.62,-6.37,0,199.4,14.94
38.26,1388.75,4.82,1.83,0.45,82.4,24.5,12.63,-4.69,15.62,-6.23,0,199.4,14.94
38.36,1387,6.19,1.89,0.47,84.2,24,12.63,-4.69,15.62,-6.08,0,199.4,14.94
38.46,1383.5,7.93,2.02,0.61,84.2,24.5,13.32,-4.69,17.97,-5.79,0,199.4,14.82
38.56,1391.25,10.71,2.15,0.78,84.2,21.5,14.36,-4.69,17.97,-5.79,0,199.4,14.82
38.67,1386,11.85,2.16,0.8,84.2,18.5,14.36,-4.69,20.31,-3.03,0,199.4,14.82
38.78,1399.5,13.31,2.16,0.8,84.2,13,13.78,-4.69,20.31,-2.02,0,199.4,14.71
38.88,1396.25,16,2.17,0.78,84.2,11,13.09,-4.69,20.31,-1.73,0,199.4,14.71
38.98,1396.5,16.5,2.15,0.77,84.2,9,12.86,-4.69,20.31,-1.15,0,199.4,14.71
39.08,1409.25,16.22,2.14,0.74,84.2,8.5,13.21,-4.69,20.31,-1.15,0,199.4,14.71
39.19,1424,14.36,2.16,0.77,84.2,8.5,12.98,-4.69,20.31,-1.15,0,199.4,14.71
39.29,1404.5,13.33,2.08,0.68,84.2,8,13.55,-4.69,20.31,-1.44,0,199.4,14.71
39.39,1418.25,13.05,2.1,0.7,84.2,9,13.78,-5.47,20.31,-1.87,0,199.4,14.71
39.49,1422.75,12.7,2.09,0.71,84.2,9.5,14.24,-5.47,20.31,-1.87,0,199.4,14.71
39.59,1434.75,12.67,2.1,0.7,84.2,9.5,14.36,-5.47,20.31,-2.16,0,199.4,14.71
39.70,1435.25,12.92,2.12,0.7,84.2,9.5,14.59,-5.47,20.31,-2.16,0,199.4,14.71
39.80,1444,14.32,2.15,0.74,84.2,9.5,14.7,-4.69,20.31,-1.73,0,199.4,14.71
39.90,1464.75,13.7,2.13,0.74,84.2,9,14.7,-4.69,20.31,-1.58,0,199.4,14.71
40.00,1459.25,12.98,2.11,0.71,84.2,9,15.62,-3.12,20.31,-1.58,0,199.4,14.71
40.10,1472.25,12.62,2.11,0.7,84.2,9.5,15.04,-0.78,20.31,-2.02,0,199.4,14.71
40.20,1468.5,12.56,2.1,0.69,84.2,9.5,15.04,-0.78,20.31,-2.16,0,199.4,14.71
40.31,1479,12.7,2.12,0.71,84.2,10,14.93,0,20.31,-2.16,0,199.4,14.71
40.42,1493.5,13.06,2.14,0.71,84.2,10,14.47,0,20.31,-1.87,0,199.4,14.71
40.52,1500.75,13.83,2.16,0.74,84.2,10,14.7,0,20.31,-1.87,0,199.4,14.71
40.62,1511.25,14,2.16,0.72,84.2,9.5,14.93,0,20.31,-1.87,0,199.4,14.71
40.72,1517.75,13.29,2.14,0.7,84.2,9.5,15.39,1.56,20.31,-1.58,0,199.4,14.71
40.82,1519.5,13.02,2.14,0.7,84.2,10,14.7,1.56,20.31,-1.73,0,199.4,14.71
40.93,1533,13,2.15,0.71,84.2,10,14.7,2.34,20.31,-1.73,0,199.4,14.71
41.03,1548.75,13,2.14,0.69,84.2,10.5,14.47,2.34,20.31,-2.02,0,199.4,14.71
41.13,1543,13.77,2.18,0.7,84.2,10.5,14.7,2.34,20.31,-1.87,0,199.4,14.71
41.24,1561,13.22,2.17,0.7,84.2,10.5,14.13,2.34,20.31,-1.87,0,199.4,14.71
41.34,1580,13.91,2.19,0.72,84.2,10.5,14.7,3.12,20.31,-2.16,0,199.4,14.59
41.44,1582.75,14.09,2.19,0.73,84.2,10.5,14.36,3.12,20.31,-1.87,0,199.4,14.59
41.54,1590.75,14.35,2.18,0.72,84.2,10.5,14.7,3.12,20.31,-2.02,0,199.4,14.59
41.64,1602,14.88,2.19,0.74,84.2,10.5,14.7,4.69,21.88,-1.58,0,199.4,14.59
41.74,1616,14.52,2.18,0.71,84.2,10.5,14.36,4.69,21.88,-1.73,0,199.4,14.59
41.84,1619.75,14.59,2.19,0.71,84.2,10.5,14.81,4.69,20.31,-1.73,0,199.4,14.59
41.94,1643.75,14.43,2.18,0.71,84.2,11,14.47,4.69,20.31,-1.87,0,199.4,14.59
42.04,1648,14.97,2.21,0.7,84.2,11,14.47,5.47,20.31,-1.87,0,199.4,14.59
42.15,1664.5,14.67,2.19,0.7,84.2,11.5,15.39,7.03,20.31,-1.73,0,199.4,14.59
42.26,1668.5,14.7,2.2,0.68,84.2,11.5,14.81,8.59,20.31,-1.87,0,199.4,14.59
42.36,1684.75,14.58,2.2,0.69,82.4,11.5,14.47,8.59,21.88,-1.87,0,199.4,14.59
42.46,1697.5,14.56,2.19,0.69,82.4,12,14.47,8.59,21.88,-1.73,0,199.4,14.59
42.56,1710.5,14.86,2.21,0.69,82.4,12,14.01,8.59,21.88,-1.87,0,199.4,14.59
42.66,1719.5,14.85,2.2,0.69,82.4,12,14.24,8.59,21.88,-1.73,0,199.4,14.59
42.77,1745.75,14.2,2.2,0.68,82.4,12.5,14.59,8.59,21.88,-1.87,0,199.4,14.59
42.87,1750,13.37,2.19,0.68,82.4,13,14.13,8.59,21.88,-1.87,0,199.4,14.59
42.97,1765,12.7,2.19,0.65,82.4,14,13.9,7.81,20.31,-1.87,0,199.4,14.59
43.07,1779.25,11.36,2.15,0.61,82.4,15,14.47,7.81,20.31,-2.45,0,199.4,14.59
43.18,1783,11.86,2.2,0.63,82.4,16.5,13.9,7.81,20.31,-2.6,0,199.4,14.59
43.28,1807.5,12.43,2.2,0.65,82.4,16.5,14.24,7.03,21.88,-2.74,0,199.4,14.59
43.38,1808,11.81,2.23,0.68,82.4,16,14.36,7.03,21.88,-2.74,0,199.4,14.59
43.48,1781.75,12.62,2.23,0.65,82.4,16,14.01,6.25,21.88,-2.6,0,199.4,14.59
43.58,1619.25,12.18,2.15,0.73,82.4,12.5,14.13,6.25,21.88,-2.45,0,199.4,14.59
43.69,1415.75,12.45,2.1,0.73,82.4,10,13.09,3.12,20.31,-1.87,0,197.6,14.71
43.80,1346.5,12.53,2.08,0.73,82.4,9,12.17,-3.12,20.31,-1.87,0,197.6,14.71
43.90,1344.5,12.48,2.06,0.71,82.4,9,12.98,-4.69,20.31,-1.87,0,197.6,14.71
44.00,1342,12.26,2.06,0.69,82.4,9,13.09,-6.25,20.31,-1.87,0,197.6,14.71
44.11,1348.75,12.12,2.06,0.71,82.4,9,13.21,-7.81,20.31,-1.87,0,197.6,14.71
44.21,1355.25,11.93,2.06,0.69,82.4,9.5,13.21,-10.94,20.31,-1.73,0,197.6,14.71
44.31,1365,11.92,2.06,0.69,82.4,9.5,13.55,-11.72,20.31,-1.87,0,197.6,14.71
44.42,1373.5,11.81,2.06,0.68,82.4,9.5,13.55,-13.28,20.31,-2.02,0,197.6,14.71
44.52,1376.5,12.34,2.06,0.68,82.4,9.5,14.13,-14.06,20.31,-2.16,0,197.6,14.71
44.63,1393.25,12.94,2.09,0.72,82.4,9.5,14.24,-13.28,20.31,-2.16,0,197.6,14.71
44.73,1405,14.7,2.15,0.74,82.4,9.5,14.93,-13.28,20.31,-2.02,0,197.6,14.71
44.83,1392,13.54,2.1,0.71,82.4,9,15.5,-11.72,20.31,-1.73,0,197.6,14.71
44.94,1411.75,14.29,2.13,0.75,82.4,9,15.5,-10.16,20.31,-1.73,0,197.6,14.71
45.05,1413.5,13.77,2.1,0.67,82.4,9,15.39,-8.59,20.31,-1.87,0,197.6,14.71
45.15,1418.5,13.31,2.09,0.76,82.4,9,15.5,-7.81,20.31,-1.73,0,197.6,14.71
45.26,1443.5,14.11,2.13,0.73,82.4,9.5,14.81,-6.25,20.31,-1.87,0,197.6,14.71
45.37,1442,13.38,2.11,0.7,82.4,9,14.93,-6.25,20.31,-1.73,0,197.6,14.71
45.47,1451,12.37,2.09,0.68,82.4,9.5,15.39,-3.91,20.31,-1.73,0,197.6,14.71
45.57,1458,12.07,2.09,0.67,82.4,10,14.81,-3.91,20.31,-1.73,0,197.6,14.71
45.67,1460.25,11.39,2.07,0.66,82.4,10.5,14.47,-3.12,20.31,-2.16,0,197.6,14.71
45.77,1457.5,10.98,2.07,0.66,82.4,11,15.62,-2.34,20.31,-2.45,0,197.6,14.71
45.87,1472.75,10.67,2.07,0.65,82.4,11.5,15.04,-0.78,20.31,-2.45,0,197.6,14.71
45.97,1484.25,10.47,2.07,0.64,82.4,12,14.59,-0.78,20.31,-2.45,0,197.6,14.71
46.08,1479.5,10.63,2.08,0.65,82.4,12.5,14.13,-1.56,20.31,-2.74,0,197.6,14.71
46.18,1489,10.59,2.08,0.66,82.4,12.5,13.9,-1.56,20.31,-2.74,0,197.6,14.71
46.28,1498,9.48,2.04,0.61,82.4,13,14.24,-2.34,20.31,-2.6,0,197.6,14.71
46.39,1511.25,9.12,2.02,0.58,82.4,15.5,14.47,-0.78,20.31,-3.18,0,197.6,14.71
46.50,1518,8.7,2.02,0.58,82.4,16,14.24,-0.78,20.31,-3.32,0,197.6,14.71
46.60,1528.5,8.79,2.03,0.58,82.4,17.5,14.36,-1.56,20.31,-3.18,0,197.6,14.71
46.70,1535.5,8.86,2.03,0.58,82.4,18,14.24,-0.78,20.31,-3.32,0,197.6,14.71
46.80,1536.75,9.06,2.05,0.59,82.4,18.5,14.81,0,20.31,-3.32,0,197.6,14.71
46.90,1544,9.12,2.04,0.58,82.4,18.5,14.59,-0.78,20.31,-3.03,0,197.6,14.71
47.00,1548.5,9.05,2.03,0.58,82.4,19,15.04,0,20.31,-3.18,0,197.6,14.71
47.10,1556.75,9.09,2.03,0.59,82.4,19,14.01,0.78,20.31,-3.03,0,197.6,14.71
47.21,1563.5,9.52,2.06,0.61,82.4,19.5,14.36,-0.78,20.31,-2.89,0,197.6,14.71
47.32,1564.25,9.47,2.05,0.6,82.4,19,14.36,0,20.31,-3.03,0,197.6,14.71
47.42,1570.75,9.47,2.05,0.59,82.4,19.5,14.24,-0.78,20.31,-2.89,0,197.6,14.71
47.53,1568.5,9.54,2.04,0.58,82.4,19.5,13.9,-1.56,20.31,-2.89,0,197.6,14.71
47.64,1541.75,9.67,2.05,0.6,82.4,19,13.78,-1.56,20.31,-2.74,0,197.6,14.71
47.75,1272,8.86,1.98,0.64,82.4,14,13.32,-2.34,20.31,-2.74,0,197.6,14.71
47.85,1312,10.05,1.98,0.62,82.4,14.5,13.21,-5.47,20.31,-2.45,0,197.6,14.71
47.96,1298.75,10.05,1.98,0.63,82.4,13,13.09,-7.81,20.31,-2.45,0,197.6,14.71
48.07,1314,9.17,1.96,0.62,82.4,13.5,13.21,-8.59,20.31,-2.45,0,197.6,14.71
48.18,1318.5,9.21,1.97,0.61,84.2,13.5,13.44,-10.16,20.31,-2.6,0,197.6,14.71
48.29,1320.25,8.85,1.97,0.62,84.2,13.5,13.32,-11.72,20.31,-2.74,0,197.6,14.71
48.39,1323.25,7.14,1.96,0.62,84.2,14,13.67,-12.5,20.31,-2.74,0,197.6,14.71
48.5,1331.75,6.38,1.86,0.5,84.2,15.5,13.9,-14.06,20.31,-3.03,0,197.6,14.71
48.61,1330.75,5.98,1.85,0.49,84.2,17,14.24,-14.06,20.31,-3.47,0,197.6,14.71
48.71,1335.5,6.01,1.85,0.49,84.2,19.5,14.36,-14.84,17.97,-3.9,0,197.6,14.71
48.81,1338.75,5.47,1.83,0.48,84.2,19.5,14.24,-14.06,17.97,-3.9,0,197.6,14.82
48.92,1348,5.5,1.83,0.47,84.2,21,14.59,-14.06,17.97,-4.2,0,197.6,14.82
49.02,1353,5,1.81,0.45,84.2,21.5,14.59,-14.06,17.97,-4.63,0,197.6,14.82
49.12,1351.5,4,1.75,0.41,84.2,22.5,14.7,-14.06,17.97,-4.92,0,197.6,14.82
49.22,1354.25,2.04,1.59,0.31,84.2,23,15.04,-12.5,17.97,-5.79,0,197.6,14.82
49.32,1358.5,0,1.42,0.2,84.2,22,14.81,-13.28,17.97,-6.66,0,197.6,14.94
49.42,1363.5,0,1.38,0.16,84.2,21,14.93,-12.5,18.75,-7.82,0,197.6,14.94
49.52,1362.25,0,1.43,0.17,84.2,19,15.27,-12.5,18.75,-8.26,0,197.6,14.94
49.62,1359.5,0,1.45,0.19,84.2,16.5,15.5,-11.72,18.75,-8.69,0,197.6,14.94
49.72,1364.5,0,1.44,0.19,84.2,13.5,15.39,0,19.53,-8.69,0,197.6,15.06
49.82,1342.5,0,1.44,0.19,84.2,13,16.42,0,19.53,-9.42,0,197.6,15.06
49.92,1369.75,0,1.44,0.19,84.2,12.5,17.11,0,19.53,-9.56,0,197.6,15.06
50.02,1338,0,1.44,0.2,84.2,14,16.19,0,21.88,-9.56,0,197.6,15.06
50.13,1370,0,1.43,0.19,84.2,12.5,14.7,0,21.88,-9.56,0,197.6,15.06
50.23,1361.5,0,1.43,0.18,84.2,13.5,14.59,0,21.88,-9.71,0,197.6,15.06
50.34,1364,0,1.41,0.18,84.2,13.5,15.73,0,21.88,-9.85,0,197.6,15.06
50.44,1365.25,0,1.39,0.16,84.2,13.5,16.65,0,21.88,-10,0,197.6,15.06
50.54,1352,0,1.39,0.17,84.2,14,19.18,0,21.88,-10,0,197.6,15.06
50.64,1357.25,0,1.37,0.16,84.2,13.5,20.33,0,21.88,-10,0,197.6,15.06
50.74,1360.5,0,1.37,0.17,84.2,13,20.33,0,21.88,-10,0,197.6,15.06
50.84,1361.75,0,1.36,0.16,84.2,13,20.33,0,21.88,-10,0,197.6,15.06
50.94,1359.5,0,1.35,0.15,84.2,13,20.33,0,21.88,-10.14,0,197.6,15.06
51.04,1360.75,0,1.35,0.15,84.2,13.5,20.33,0,21.88,-10.29,0,197.6,15.06
51.15,1357.75,0,1.36,0.15,84.2,13,20.33,0,21.88,-10.29,0,197.6,15.06
51.25,1357,0,1.36,0.15,84.2,13.5,20.33,0,21.88,-10.29,0,197.6,15.06
51.35,1353.25,0.02,1.35,0.15,84.2,13,20.33,0,21.88,-10.29,0,197.6,15.06
51.45,1352.75,0.13,1.36,0.15,84.2,13,20.33,0,21.88,-10.14,0,197.6,15.06
51.55,1392.75,0.75,1.4,0.16,84.2,12,20.33,0,21.88,-10.29,0,197.6,15.06
51.66,1319.25,1.08,1.47,0.2,86,14.5,20.33,0,21.88,-10.14,0,197.6,15.06
51.77,1355.5,2.22,1.48,0.21,86,13,20.33,0,21.88,-10.14,0,197.6,15.06
51.88,1366,2.56,1.6,0.28,86,18.5,20.33,0,21.09,-9.85,0,197.6,15.06
51.99,1338.25,2.67,1.61,0.29,86,24,20.33,0,21.09,-9.27,0,197.6,15.06
52.10,1356.75,2.59,1.59,0.29,86,29,20.33,0,20.31,-8.98,0,197.6,15.06
52.20,1350.5,2.34,1.59,0.28,86,30.5,18.83,0,20.31,-8.98,0,197.6,15.06
52.30,1347.5,2.2,1.59,0.28,86,29.5,15.62,0,20.31,-8.98,0,197.6,15.06
52.40,1343.75,2.16,1.57,0.27,86,29.5,14.13,0,17.97,-8.98,0,197.6,14
52.50,1349.25,2.16,1.58,0.27,86,29,13.09,-2.34,17.97,-8.84,0,197.6,14
52.60,1349.5,2.2,1.57,0.27,86,29,12.52,-4.69,17.97,-8.84,0,197.6,14.12
52.70,1341.5,2.23,1.57,0.27,86,28.5,12.17,-8.59,17.97,-8.84,0,197.6,14.12
52.81,1343.5,2.34,1.58,0.27,86,28.5,12.17,-11.72,17.97,-8.84,0,197.6,14.24
52.91,1344.25,2.31,1.59,0.29,86,28,12.4,-11.72,17.97,-8.84,0,197.6,14.24
53.02,1344,2.38,1.6,0.29,86,28,12.63,-12.5,17.97,-8.69,0,197.6,14.24
53.12,1345.25,2.38,1.6,0.28,86,28,12.86,-12.5,17.97,-8.55,0,197.6,14.35
53.22,1341.75,2.34,1.59,0.28,86,27.5,13.09,-11.72,17.97,-8.69,0,197.6,14.35
53.32,1342.75,2.38,1.6,0.28,86,27.5,13.78,-12.5,17.97,-8.69,0,197.6,14.47
53.43,1342,2.71,1.62,0.3,86,27,13.78,-11.72,17.97,-8.55,0,197.6,14.47
53.53,1342.25,2.78,1.62,0.3,86,26.5,14.24,-11.72,17.97,-8.4,0,197.6,14.47
53.63,1339.25,2.82,1.63,0.3,86,26,14.01,-10.94,17.97,-8.4,0,197.6,14.59
53.74,1340.25,3.14,1.65,0.31,86,26,14.01,-11.72,17.97,-8.4,0,197.6,14.59
53.84,1337.5,3.58,1.67,0.34,86,26,14.01,-11.72,17.97,-8.4,0,197.6,14.71
53.94,1335.75,3.69,1.71,0.37,86,25.5,14.01,-11.72,17.97,-7.97,0,197.6,14.71
54.04,1336,3.69,1.7,0.36,86,25,14.24,-4.69,17.97,-7.68,0,197.6,14.71
54.15,1332.5,3.72,1.7,0.36,86,25,14.47,-4.69,17.97,-7.68,0,197.6,14.82
