Procede Data Log
OpenFlash Data File 1
13
Time[s],RPM,Throttle,MAF Volt.,Engine Load,Intake Air Temp.,Ignition Adv.,AFR,STFT,LTFT,FLKC,Oil Temp.,Command AFR,Fuel Sys. Status
29.35,770.75,0,1.35,0.29,125.6,6,15.85,3.12,1.56,0,195.8,14.94,2
29.46,772,0,1.37,0.28,125.6,5.5,15.73,3.12,1.56,0,195.8,14.94,2
29.56,778.75,0,1.35,0.26,125.6,5,15.62,3.12,1.56,0,195.8,14.94,2
29.67,780,0,1.36,0.28,125.6,4.5,15.5,3.91,1.56,0,195.8,14.94,2
29.78,788,0,1.36,0.27,125.6,4.5,15.39,3.91,1.56,0,195.8,14.94,2
29.88,785.25,0,1.36,0.26,125.6,4.5,15.16,3.91,1.56,0,195.8,14.94,2
29.98,780.5,0,1.36,0.27,125.6,5.5,15.04,3.91,1.56,0,195.8,14.94,2
30.09,783.75,0,1.34,0.26,125.6,5,15.04,3.91,1.56,0,195.8,14.94,2
30.19,784.75,0,1.35,0.27,125.6,5,14.81,3.91,1.56,0,195.8,14.94,2
30.30,787.5,0,1.37,0.27,125.6,4.5,14.7,3.91,1.56,0,195.8,14.94,2
30.41,794.5,0,1.37,0.26,127.4,4.5,14.7,3.91,1.56,0,195.8,14.94,2
30.51,790,0,1.36,0.27,127.4,4.5,14.59,3.91,1.56,0,195.8,14.94,2
30.62,791.25,0,1.34,0.26,127.4,4.5,14.47,3.12,1.56,0,195.8,14.94,2
30.72,787.75,0,1.37,0.27,127.4,5,14.36,3.12,1.56,0,195.8,14.94,2
30.82,788.75,0,1.37,0.27,127.4,5,14.36,3.12,1.56,0,195.8,14.94,2
30.92,789,0,1.35,0.29,127.4,4.5,14.24,3.12,1.56,0,195.8,14.94,2
31.02,793,0,1.36,0.27,127.4,4.5,14.24,2.34,1.56,0,195.8,14.94,2
31.13,792,0,1.37,0.27,127.4,4.5,14.24,2.34,1.56,0,195.8,14.94,2
31.23,793.75,0,1.36,0.27,127.4,4.5,14.24,2.34,1.56,0,195.8,14.94,2
31.34,792.25,0,1.36,0.27,127.4,5,14.24,2.34,1.56,0,195.8,14.94,2
31.44,786.5,0,1.35,0.26,127.4,5,14.24,2.34,1.56,0,195.8,14.94,2
31.55,783.25,0,1.36,0.27,127.4,5,14.24,1.56,1.56,0,195.8,14.94,2
31.65,782.25,0,1.37,0.28,127.4,5.5,14.13,1.56,1.56,0,195.8,14.94,2
31.76,781.75,0,1.38,0.28,127.4,5,14.24,1.56,1.56,0,195.8,14.94,2
31.86,786,0,1.36,0.28,127.4,5,14.13,1.56,1.56,0,195.8,14.94,2
31.96,781.5,0,1.36,0.27,127.4,5,14.13,1.56,1.56,0,195.8,14.94,2
32.06,781,0,1.37,0.28,127.4,5,14.24,0.78,1.56,0,195.8,14.94,2
32.17,777.25,0,1.36,0.27,127.4,5.5,14.13,0.78,1.56,0,195.8,14.94,2
32.27,775.75,0,1.37,0.28,127.4,5.5,14.24,0.78,1.56,0,195.8,14.94,2
32.38,774.25,0,1.35,0.28,127.4,5.5,14.24,0.78,1.56,0,195.8,14.94,2
32.48,774.5,0,1.35,0.27,127.4,6,14.24,0.78,1.56,0,195.8,14.94,2
32.58,770,0,1.35,0.26,127.4,6,14.24,0.78,1.56,0,195.8,14.94,2
32.68,765.75,0,1.5,0.33,129.2,6.5,14.36,0.78,1.56,0,195.8,14.94,2
32.79,767.25,0,1.5,0.42,129.2,6,14.36,0.78,1.56,0,195.8,14.94,2
32.89,774,0,1.45,0.34,129.2,4,14.24,0,1.56,0,195.8,14.94,2
33.00,787.75,0,1.44,0.32,129.2,3,14.36,0,1.56,0,195.8,14.94,2
33.10,783,0,1.45,0.33,129.2,3.5,14.24,0,1.56,0,195.8,14.94,2
33.20,782.25,0,1.43,0.34,129.2,4.5,14.47,0,1.56,0,195.8,14.94,2
33.30,775.25,0,1.46,0.36,129.2,4.5,14.59,0,1.56,0,195.8,14.94,2
33.40,775.5,0,1.45,0.35,129.2,4.5,14.7,0,1.56,0,195.8,14.94,2
33.50,770.75,0,1.47,0.35,129.2,4.5,14.7,0,1.56,0,195.8,14.94,2
33.61,774,0,1.49,0.39,129.2,4,14.81,0,1.56,0,195.8,14.94,2
33.71,777,0,1.47,0.37,129.2,3.5,14.81,0,1.56,0,195.8,14.94,2
33.81,786,0,1.44,0.34,129.2,2.5,15.04,0.78,1.56,0,195.8,14.94,2
33.91,795.25,0,1.41,0.31,129.2,2.5,15.27,0.78,1.56,0,195.8,14.94,2
34.02,800.5,0,1.43,0.32,129.2,2.5,15.39,0.78,1.56,0,195.8,14.94,2
34.12,798,0,1.44,0.32,129.2,2.5,15.39,1.56,1.56,0,195.8,14.94,2
34.22,787.75,0,1.37,0.33,129.2,3.5,15.5,1.56,1.56,0,195.8,14.94,2
34.32,786,0,1.43,0.34,129.2,4,15.27,1.56,1.56,0,195.8,14.94,2
34.42,798.5,0,1.42,0.34,129.2,3,15.27,2.34,1.56,0,195.8,14.94,2
34.52,797,0,1.43,0.31,129.2,3.5,15.04,2.34,1.56,0,195.8,14.94,2
34.62,789.5,0,1.41,0.31,129.2,3.5,14.93,2.34,1.56,0,195.8,14.94,2
34.73,793.25,0,1.38,0.28,129.2,4,14.93,2.34,1.56,0,195.8,14.94,2
34.83,786.25,0,1.43,0.33,129.2,4.5,15.04,2.34,1.56,0,195.8,14.94,2
34.93,784,0,1.42,0.32,129.2,4.5,15.04,2.34,1.56,0,195.8,14.94,2
35.03,777,0,1.41,0.32,129.2,5,15.16,2.34,1.56,0,195.8,14.94,2
35.14,780.25,0,1.42,0.33,129.2,4.5,15.16,3.12,1.56,0,195.8,14.94,2
35.24,772.75,0,1.47,0.34,129.2,4.5,15.16,3.12,1.56,0,195.8,14.94,2
35.34,779.25,0,1.44,0.34,129.2,4,15.16,3.12,1.56,0,195.8,14.94,2
35.44,771.25,0,1.46,0.35,129.2,4.5,15.27,3.12,1.56,0,195.8,14.94,2
35.54,773.25,0,1.45,0.35,129.2,4.5,15.27,3.91,1.56,0,195.8,14.94,2
35.64,776.75,0,1.43,0.32,129.2,4,15.39,3.91,1.56,0,195.8,14.94,2
35.74,782.75,0,1.45,0.34,129.2,4,15.39,3.91,1.56,0,195.8,14.94,2
35.84,787.75,0,1.43,0.33,129.2,3,15.39,4.69,1.56,0,195.8,14.94,2
35.95,792,0,1.44,0.33,129.2,3,15.39,4.69,1.56,0,195.8,14.94,2
36.05,791.5,0,1.44,0.32,129.2,3,15.27,4.69,1.56,0,195.8,14.94,2
36.15,781.25,0,1.45,0.34,129.2,3.5,15.16,4.69,1.56,0,195.8,14.94,2
36.25,783.5,0,1.44,0.35,129.2,3.5,15.04,4.69,1.56,0,195.8,14.94,2
36.36,786.75,0,1.46,0.35,129.2,3,14.93,4.69,1.56,0,195.8,14.94,2
36.47,787,0,1.46,0.34,129.2,3,14.7,4.69,1.56,0,195.8,14.94,2
36.57,788.5,0,1.42,0.34,129.2,2.5,14.59,4.69,1.56,0,195.8,14.94,2
36.67,794.5,0,1.44,0.33,129.2,2.5,14.59,4.69,1.56,0,195.8,14.94,2
36.77,791.5,0,1.42,0.32,129.2,3.5,14.47,4.69,1.56,0,195.8,14.94,2
36.88,785,0,1.46,0.35,129.2,3.5,14.47,4.69,1.56,0,195.8,14.94,2
36.99,787,0,1.44,0.32,129.2,3.5,14.24,3.91,1.56,0,195.8,14.94,2
37.09,783.75,0,1.44,0.34,129.2,3.5,14.13,3.91,1.56,0,195.8,14.94,2
37.19,781.25,0,1.44,0.33,129.2,3.5,14.01,3.91,1.56,0,195.8,14.94,2
37.29,785.75,0,1.43,0.33,129.2,3.5,14.01,3.91,1.56,0,195.8,14.94,2
37.39,781.75,0,1.45,0.33,129.2,3.5,14.01,3.12,1.56,0,195.8,14.94,2
37.49,775.25,0,1.42,0.34,129.2,4,14.01,3.12,1.56,0,195.8,14.94,2
37.60,776,0,1.4,0.32,129.2,4,14.01,2.34,1.56,0,195.8,14.94,2
37.71,778.75,0,1.44,0.33,129.2,4,14.01,2.34,1.56,0,195.8,14.94,2
37.81,771.75,0,1.45,0.33,129.2,4,14.01,2.34,1.56,0,195.8,14.94,2
37.91,779,0,1.43,0.35,129.2,4,14.01,2.34,1.56,0,195.8,14.94,2
38.01,777.25,0,1.45,0.35,129.2,3.5,14.01,1.56,1.56,0,195.8,14.94,2
38.11,775.25,0,1.44,0.34,129.2,4,14.13,1.56,1.56,0,195.8,14.94,2
38.22,782.5,0,1.44,0.34,129.2,3.5,14.24,1.56,1.56,0,195.8,14.94,2
38.33,777.5,0,1.44,0.34,129.2,4,14.24,1.56,1.56,0,195.8,14.94,2
38.43,776.25,0,1.43,0.33,129.2,4,14.36,1.56,1.56,0,195.8,14.94,2
38.54,774.25,0,1.43,0.32,129.2,4,14.47,1.56,1.56,0,195.8,14.94,2
38.64,775.75,0,1.43,0.33,129.2,4,14.36,1.56,1.56,0,195.8,14.94,2
38.74,778.5,0,1.42,0.33,129.2,3.5,14.47,1.56,1.56,0,195.8,14.94,2
38.84,775.5,0,1.41,0.33,129.2,4,14.47,0.78,1.56,0,195.8,14.94,2
38.94,775.5,0,1.4,0.3,129.2,4,14.47,0.78,1.56,0,195.8,14.94,2
39.04,771.25,0,1.43,0.32,129.2,4.5,14.47,0.78,1.56,0,195.8,14.94,2
39.14,771.5,0,1.45,0.35,129.2,4.5,14.47,0.78,1.56,0,195.8,14.94,2
39.24,771.25,0,1.45,0.34,129.2,4.5,14.47,0.78,1.56,0,195.8,14.94,2
39.35,772.5,0,1.43,0.34,129.2,4,14.47,0.78,1.56,0,195.8,14.94,2
39.45,779,0,1.43,0.33,129.2,4,14.47,0.78,1.56,0,195.8,14.94,2
39.56,777.75,0,1.42,0.33,129.2,4,14.47,0.78,1.56,0,195.8,14.94,2
39.66,774.25,0,1.44,0.33,129.2,4,14.47,0.78,1.56,0,195.8,14.94,2
39.77,771,0,1.44,0.34,129.2,4.5,14.59,0.78,1.56,0,195.8,14.94,2
39.87,768.5,0,1.44,0.34,129.2,4.5,14.59,0.78,1.56,0,195.8,14.94,2
39.98,773.75,0,1.43,0.33,129.2,4,14.59,0.78,1.56,0,195.8,14.94,2
40.09,775.25,0,1.44,0.34,129.2,4,14.59,0.78,1.56,0,195.8,14.94,2
40.19,775.5,0,1.45,0.33,129.2,4,14.59,0.78,1.56,0,195.8,14.94,2
40.29,772.5,0,1.43,0.34,129.2,4,14.59,0.78,1.56,0,195.8,14.94,2
40.39,768.75,0,1.46,0.35,129.2,4.5,14.59,0.78,1.56,0,195.8,14.94,2
40.49,765.5,0,1.44,0.36,129.2,5,14.59,0.78,1.56,0,195.8,14.94,2
40.59,766,0,1.42,0.32,129.2,4.5,14.59,0.78,1.56,0,195.8,14.94,2
40.70,772.25,0,1.35,0.3,129.2,0,14.59,0,1.56,0,195.8,14.94,2
40.80,776.5,0,1.3,0.23,129.2,0,14.59,0,1.56,0,195.8,14.94,2
40.90,768,0,1.31,0.25,129.2,0,14.59,0,1.56,0,195.8,14.94,2
41.00,766.5,0,1.34,0.27,129.2,1.5,14.59,0,1.56,0,195.8,14.94,2
41.10,771,0,1.34,0.26,129.2,2,14.47,0,1.56,0,195.8,14.94,2
41.20,774.75,0,1.36,0.27,129.2,3.5,14.36,0,1.56,0,195.8,14.94,2
41.30,775.25,0,1.35,0.27,129.2,4,14.36,0,1.56,0,195.8,14.94,2
41.40,784.75,0,1.33,0.24,129.2,4.5,14.13,0,1.56,0,195.8,14.94,2
41.51,788.25,0,1.36,0.24,129.2,4.5,14.01,-0.78,1.56,0,195.8,14.94,2
41.62,790.5,0,1.36,0.27,129.2,4.5,14.01,-0.78,1.56,0,195.8,14.94,2
41.72,784.5,0,1.38,0.29,129.2,5,13.9,-1.56,1.56,0,195.8,14.94,2
41.82,774,0,1.36,0.28,129.2,5.5,13.78,-1.56,1.56,0,195.8,14.94,2
41.92,777.5,0,1.38,0.29,129.2,6,13.9,-1.56,1.56,0,195.8,14.94,2
42.02,779,0,1.38,0.28,129.2,5.5,13.78,-2.34,1.56,0,195.8,14.94,2
42.13,778,0,1.38,0.3,129.2,5.5,13.9,-2.34,1.56,0,195.8,14.94,2
42.23,773.5,0,1.37,0.28,129.2,5.5,14.01,-2.34,1.56,0,195.8,14.94,2
42.33,770.5,0,1.37,0.29,129.2,6,14.13,-3.12,1.56,0,195.8,14.94,2
42.43,770,0,1.35,0.27,129.2,6,14.13,-3.12,1.56,0,195.8,14.94,2
42.53,770.5,0,1.37,0.28,129.2,6,14.24,-3.12,1.56,0,195.8,14.94,2
42.64,771.25,0,1.38,0.28,129.2,6,14.24,-3.12,1.56,0,195.8,14.94,2
42.74,773.25,0,1.36,0.3,129.2,5.5,14.36,-3.12,1.56,0,195.8,14.94,2
42.84,772.25,0,1.38,0.29,129.2,5.5,14.47,-3.12,1.56,0,195.8,14.94,2
42.95,775.5,0,1.36,0.27,129.2,5.5,14.36,-3.12,1.56,0,195.8,14.94,2
43.05,773.75,0,1.36,0.28,129.2,6,14.36,-3.12,1.56,0,195.8,14.94,2
43.15,773.5,0,1.35,0.26,129.2,5.5,14.36,-3.12,1.56,0,195.8,14.94,2
43.25,774.5,0,1.36,0.28,129.2,5.5,14.47,-3.12,1.56,0,195.8,14.94,2
43.36,774.25,0,1.36,0.28,129.2,5.5,14.47,-3.12,1.56,0,195.8,14.94,2
43.47,773.5,0,1.34,0.27,129.2,5.5,14.59,-3.12,1.56,0,195.8,14.94,2
43.57,771.75,0,1.31,0.26,129.2,5.5,14.47,-3.12,1.56,0,195.8,14.94,2
43.68,773.75,0,1.33,0.26,129.2,5.5,14.47,-3.91,1.56,0,195.8,14.94,2
43.78,768.5,0,1.32,0.26,129.2,6,14.47,-3.91,1.56,0,195.8,14.94,2
43.89,763.25,0,1.32,0.25,129.2,6.5,14.47,-3.91,1.56,0,195.8,14.94,2
43.99,761,0,1.3,0.24,129.2,7,14.47,-3.91,1.56,0,195.8,14.94,2
44.10,760.75,0,1.31,0.24,129.2,6.5,14.47,-3.91,1.56,0,195.8,14.94,2
44.20,761.25,0,1.35,0.25,129.2,6.5,14.47,-3.91,1.56,0,195.8,14.94,2
44.31,760.75,0,1.31,0.26,131,6.5,14.59,-3.91,1.56,0,195.8,14.94,2
44.41,756.25,0,1.33,0.25,131,7.5,14.7,-3.91,1.56,0,195.8,14.94,2
44.51,743.25,0,1.36,0.28,131,8.5,14.59,-3.91,1.56,0,195.8,14.94,2
44.61,738.25,0,1.34,0.28,131,9,14.7,-3.91,1.56,0,195.8,14.94,2
44.71,738,0,1.28,0.23,131,8.5,14.81,-3.91,1.56,0,195.8,14.94,2
44.81,742,0,1.34,0.26,131,8,14.93,-3.12,1.56,0,195.8,14.94,2
44.92,745,0,1.31,0.25,131,8.5,15.04,-3.12,1.56,0,195.8,14.94,2
45.02,748,0,1.3,0.24,131,7.5,15.16,-3.12,1.56,0,195.8,14.94,2
45.13,743.25,0,1.31,0.26,131,7.5,15.39,-3.12,1.56,0,195.8,14.94,2
45.23,739.25,0,1.33,0.27,131,8.5,15.5,-2.34,1.56,0,195.8,14.94,2
45.33,741.25,0,1.31,0.25,131,8.5,15.62,-2.34,1.56,0,195.8,14.94,2
45.43,744.5,0,1.36,0.27,131,7.5,15.73,-1.56,1.56,0,195.8,14.94,2
45.54,750,0,1.35,0.29,131,7.5,15.73,-1.56,1.56,0,195.8,14.94,2
45.64,752.25,0,1.34,0.26,131,7.5,15.85,-0.78,1.56,0,195.8,14.94,2
45.74,754.25,0,1.35,0.28,131,7,15.85,-0.78,1.56,0,195.8,14.94,2
45.84,755.75,0,1.34,0.27,131,7,15.96,-0.78,1.56,0,195.8,14.94,2
45.94,754.25,0,1.34,0.26,131,7,15.96,0,1.56,0,195.8,14.94,2
46.04,757.75,0,1.32,0.27,131,7,15.96,0,1.56,0,195.8,14.94,2
46.15,755.5,0,1.32,0.26,131,7,15.96,0.78,1.56,0,195.8,14.94,2
46.25,762.25,0,1.32,0.25,131,6.5,15.96,0.78,1.56,0,195.8,14.94,2
46.35,767,0,1.34,0.25,131,6,15.85,1.56,1.56,0,195.8,14.94,2
46.45,767.25,0,1.32,0.27,131,6,15.85,1.56,1.56,0,195.8,14.94,2
46.56,765.5,0,1.34,0.25,131,6.5,15.73,1.56,1.56,0,195.8,14.94,2
46.66,759.25,0,1.33,0.25,131,7,15.62,2.34,1.56,0,195.8,14.94,2
46.76,760,0,1.29,0.23,131,6,15.5,2.34,1.56,0,195.8,14.94,2
46.86,765.75,0,1.33,0.27,131,6,15.5,2.34,1.56,0,195.8,14.94,2
46.96,761.75,0,1.33,0.26,131,6.5,15.39,2.34,1.56,0,195.8,14.94,2
47.07,768.75,0,1.35,0.26,131,6,15.39,2.34,1.56,0,195.8,14.94,2
47.18,766.5,0,1.5,0.39,131,6,15.27,3.12,1.56,0,195.8,14.94,2
47.28,773.25,0,1.52,0.42,131,6.5,15.27,3.12,1.56,0,195.8,14.94,2
47.38,777.25,0,1.47,0.34,131,5,15.27,3.12,1.56,0,195.8,14.94,2
47.48,788.25,0,1.43,0.35,131,3.5,15.27,3.91,1.56,0,195.8,14.94,2
47.58,788,0,1.45,0.33,131,4.5,15.39,3.91,1.56,0,195.8,14.94,2
47.68,772.25,0,1.48,0.38,131,5,15.27,3.91,1.56,0,195.8,14.94,2
47.78,771,0,1.45,0.34,131,4.5,15.39,4.69,1.56,0,195.8,14.94,2
47.88,774.5,0,1.47,0.35,131,4.5,15.39,4.69,1.56,0,195.8,14.94,2
47.98,776,0,1.48,0.37,131,4,15.27,4.69,1.56,0,195.8,14.94,2
48.08,776.5,0,1.47,0.37,131,3.5,15.16,4.69,1.56,0,195.8,14.94,2
48.18,779.25,0,1.46,0.35,131,3,15.04,4.69,1.56,0,195.8,14.94,2
48.28,787,0,1.46,0.34,131,2.5,15.04,4.69,1.56,0,195.8,14.94,2
48.38,793.5,0,1.46,0.34,131,2.5,15.16,5.47,1.56,0,195.8,14.94,2
48.48,791.5,0,1.44,0.33,131,2.5,15.27,5.47,1.56,0,195.8,14.94,2
48.59,794.5,0,1.42,0.3,131,2.5,15.16,5.47,1.56,0,195.8,14.94,2
48.70,796,0,1.46,0.34,131,3,14.93,5.47,1.56,0,195.8,14.94,2
48.80,796.75,0,1.44,0.32,131,3,14.81,5.47,1.56,0,195.8,14.94,2
48.91,797,0,1.42,0.32,131,3,14.7,5.47,1.56,0,195.8,14.94,2
49.02,798.75,0,1.46,0.33,131,2.5,14.59,5.47,1.56,0,195.8,14.94,2
49.12,798.25,0,1.43,0.33,131,2.5,14.47,5.47,1.56,0,195.8,14.94,2
49.23,792.5,0,1.37,0.31,131,3.5,14.47,4.69,1.56,0,195.8,14.94,2
49.33,790.25,0,1.37,0.27,131,4,14.36,4.69,1.56,0,195.8,14.94,2
49.44,783.75,0,1.36,0.27,131,4,14.47,4.69,1.56,0,195.8,14.94,2
49.54,785.75,0,1.44,0.32,131,4.5,14.47,4.69,1.56,0,195.8,14.94,2
49.64,781.5,0,1.45,0.34,131,4.5,14.36,4.69,1.56,0,195.8,14.94,2
49.75,781,0,1.42,0.34,131,4.5,14.47,4.69,1.56,0,195.8,14.94,2
49.86,774,0,1.41,0.33,131,5,14.47,4.69,1.56,0,195.8,14.94,2
49.96,776.5,0,1.44,0.31,131,4.5,14.47,4.69,1.56,0,195.8,14.94,2
50.07,775.75,0,1.43,0.35,131,4.5,14.59,4.69,1.56,0,195.8,14.94,2
50.18,772.5,0,1.45,0.35,131,4.5,14.81,4.69,1.56,0,195.8,14.94,2
50.28,775.25,0,1.43,0.32,131,4,14.93,4.69,1.56,0,195.8,14.94,2
50.38,778.25,0,1.41,0.34,131,4,15.04,4.69,1.56,0,195.8,14.94,2
50.49,779,0,1.45,0.34,131,4,15.04,4.69,1.56,0,195.8,14.94,2
50.60,775,0,1.44,0.35,131,4,15.04,5.47,1.56,0,195.8,14.94,2
50.70,778.25,0,1.45,0.34,131,4,14.93,5.47,1.56,0,195.8,14.94,2
50.80,779.25,0,1.45,0.34,131,3.5,14.93,5.47,2.34,0,195.8,14.94,2
50.90,778,0,1.45,0.35,131,3.5,14.81,5.47,2.34,0,195.8,14.94,2
51.00,784.75,0,1.44,0.34,131,3,14.7,5.47,2.34,0,195.8,14.94,2
51.10,786.25,0,1.45,0.33,131,3,14.59,5.47,2.34,0,195.8,14.94,2
51.20,786.75,0,1.46,0.34,131,3,14.47,5.47,2.34,0,195.8,14.94,2
51.30,784.5,0,1.43,0.32,131,3.5,14.47,5.47,2.34,0,195.8,14.94,2
51.40,779,0,1.43,0.33,131,4,14.36,4.69,2.34,0,195.8,14.94,2
51.50,785.5,0,1.42,0.32,131,3.5,14.24,4.69,2.34,0,195.8,14.94,2
51.60,786.25,0,1.46,0.34,131,3.5,14.13,4.69,2.34,0,195.8,14.94,2
51.71,791.25,0,1.46,0.34,131,3,14.13,3.91,2.34,0,195.8,14.94,2
51.81,789,0,1.45,0.34,131,3,13.9,3.91,2.34,0,195.8,14.94,2
51.91,789.25,0,1.45,0.34,131,3,13.9,3.91,2.34,0,195.8,14.94,2
52.01,788,0,1.45,0.34,131,3.5,13.9,3.12,2.34,0,195.8,14.94,2
52.11,779.25,0,1.45,0.35,131,4,13.78,3.12,2.34,0,195.8,14.94,2
52.21,772,0,1.42,0.33,131,4.5,13.9,2.34,2.34,0,195.8,14.94,2
52.31,777.75,0,1.43,0.35,131,4,13.9,2.34,2.34,0,195.8,14.94,2
52.41,775.5,0,1.45,0.34,131,4,13.9,2.34,2.34,0,195.8,14.94,2
52.51,767.5,0,1.43,0.33,131,4,13.9,1.56,2.34,0,195.8,14.94,2
52.61,765.5,0,1.43,0.34,131,4.5,14.01,1.56,2.34,0,195.8,14.94,2
52.72,761.5,0,1.44,0.34,131,5,13.9,1.56,2.34,0,195.8,14.94,2
52.83,762.25,0,1.43,0.35,131,5,13.9,0.78,2.34,0,195.8,14.94,2
52.93,763.75,19.59,2.62,0.45,131,4.5,14.01,0.78,1.56,0,195.8,14.94,2
53.03,768.5,27.78,1.88,0.75,131,1,14.13,0,1.56,0,195.8,14.94,2
53.13,1031.75,43.88,2.21,0.71,131,3,14.01,0,1.56,0,195.8,14.71,2
53.23,1398.25,43.48,2.35,1,131,4,14.36,-0.78,1.56,0,195.8,14.59,2
53.33,1513,35.59,2.33,0.65,131,4,15.27,0,1.56,0,195.8,14.59,2
53.43,1666.75,20.71,2.21,0.76,131,4.5,15.85,2.34,1.56,0,195.8,14.47,2
53.53,1772.5,13.44,2.14,0.64,131,5,15.96,6.25,1.56,0,195.8,14.59,2
53.63,1792,13.73,2.23,0.66,129.2,10,16.08,7.81,1.56,0,195.8,14.71,2
53.73,1889,13.71,2.28,0.7,129.2,10.5,15.73,11.72,1.56,0,195.8,14.71,2
53.83,1936.25,13.22,2.28,0.69,129.2,10.5,15.5,14.06,2.34,0,195.8,14.71,2
53.93,2054.75,11.71,2.23,0.6,129.2,12,14.81,14.06,2.34,0,195.8,14.71,2
54.03,2107,12.46,2.33,0.66,129.2,15.5,13.78,12.5,2.34,0,195.8,14.82,2
54.14,2192.5,14,2.4,0.69,129.2,15,13.55,10.94,3.12,0,195.8,14.71,2
54.24,2314.75,14.31,2.43,0.69,129.2,13,13.78,7.81,3.12,0,195.8,14.71,2
54.35,2351.25,12.92,2.4,0.63,129.2,13,14.01,7.03,3.12,0,195.8,14.71,2
54.46,2402.5,13.02,2.41,0.67,129.2,15,13.55,4.69,3.91,0,195.8,14.71,2
54.57,2464.5,8.75,2.29,0.62,127.4,18,13.78,2.34,5.47,0,195.8,14.82,2
54.67,2460.5,9.21,2.22,0.49,127.4,23.5,13.67,1.56,5.47,0,195.8,14.82,2
54.77,2447.75,10.48,2.32,0.55,127.4,10.5,13.9,-0.78,5.47,0,195.8,14.82,2
54.87,2380.75,9.99,2.3,0.6,127.4,7.5,14.24,-2.34,5.47,0,195.8,14.82,2
54.97,2203.75,10.25,2.28,0.58,127.4,6,14.47,-2.34,5.47,0,195.8,14.94,2
55.07,2106.5,11.39,2.32,0.68,127.4,6,14.7,-2.34,5.47,0,195.8,14.94,2
55.18,2021.5,11.23,2.3,0.66,127.4,10.5,15.16,-1.56,5.47,0,195.8,14.82,2
55.28,2077.25,13.18,2.39,0.67,127.4,15,15.16,0,5.47,0,195.8,14.82,2
55.38,2092.75,13.2,2.35,0.73,127.4,11.5,14.7,1.56,5.47,0,195.8,14.71,2
55.49,2160.75,14.04,2.39,0.69,127.4,11.5,14.13,1.56,5.47,0,195.8,14.71,2
55.59,2213.5,14.79,2.42,0.69,127.4,10,14.01,0.78,5.47,0,195.8,14.59,2
55.69,2237,15.48,2.44,0.71,127.4,10,14.36,0,5.47,0,195.8,14.59,2
55.79,2268.75,14.72,2.42,0.73,127.4,9.5,14.47,0,5.47,0,195.8,14.59,2
55.89,2301.5,14.22,2.4,0.66,127.4,10,14.47,0.78,5.47,0,195.8,14.59,2
56.00,2333.5,13.28,2.4,0.65,127.4,12,14.13,0.78,5.47,0,195.8,14.71,2
56.10,2372.25,13.79,2.43,0.65,127.4,13.5,14.13,-0.78,5.47,0,195.8,14.71,2
56.20,2395.75,14.97,2.47,0.7,127.4,13,14.36,-0.78,5.47,0,195.8,14.71,2
56.30,2466,14.37,2.47,0.69,127.4,11,15.04,0.78,5.47,0,195.8,14.71,2
56.41,2492,13.07,2.42,0.66,127.4,11.5,14.7,2.34,5.47,0,195.8,14.71,2
56.52,2512,12.88,2.44,0.64,127.4,14.5,14.13,1.56,5.47,0,195.8,14.71,2
56.62,2540.75,11.47,2.39,0.61,127.4,16,14.13,0,5.47,0,195.8,14.71,2
56.72,2600.25,12.28,2.4,0.58,127.4,18.5,14.13,0,5.47,0,195.8,14.82,2
56.82,2613.25,12.19,2.45,0.62,127.4,19,14.7,-0.78,5.47,0,195.8,14.82,2
56.92,2629.25,11.45,2.42,0.62,127.4,3,14.93,0.78,5.47,0,195.8,14.82,2
57.02,2407,10.3,2.35,0.6,127.4,3,14.59,1.56,5.47,0,195.8,14.82,2
57.12,2123.75,10.94,2.34,0.68,127.4,1.5,14.24,1.56,5.47,0,195.8,14.82,2
57.22,2053,9.72,2.22,0.62,127.4,5.5,14.36,0,5.47,0,195.8,14.82,2
57.33,2082,9.98,2.26,0.61,127.4,17,14.59,0,5.47,0,195.8,14.82,2
57.43,2113.5,9.42,2.22,0.57,127.4,18.5,14.36,0,5.47,0,195.8,14.82,2
57.53,2121.75,9.16,2.2,0.57,127.4,20,14.36,-0.78,5.47,0,195.8,14.94,2
57.63,2120.25,3.9,2.07,0.56,127.4,22.5,14.24,-1.56,5.47,0,195.8,14.94,2
57.73,2102.75,2.22,1.71,0.23,127.4,30.5,14.13,-1.56,5.47,0,195.8,14.94,2
57.83,2044.5,1.24,1.56,0.19,127.4,33,14.24,-2.34,4.69,0,195.8,14.94,2
57.93,1941.5,0,1.56,0.19,125.6,35.5,14.7,-2.34,4.69,0,195.8,14.94,2
58.03,1923.75,0.05,1.51,0.16,127.4,34.5,14.81,-2.34,4.69,0,195.8,14.94,2
58.13,1914,0.1,1.53,0.17,127.4,32,14.36,-2.34,2.34,0,195.8,14.94,2
58.24,1890.75,1.71,1.64,0.18,127.4,30.5,13.78,-2.34,2.34,0,195.8,14.94,2
58.34,1884.5,1.84,1.66,0.23,127.4,33,13.09,-5.47,1.56,0,195.8,14.94,2
58.44,1883.5,1.93,1.66,0.23,127.4,36.5,13.21,-7.81,1.56,0,195.8,14.94,2
58.54,1883.75,1.96,1.67,0.22,127.4,38.5,13.67,-7.81,1.56,0,195.8,14.94,2
58.64,1884.5,1.97,1.66,0.23,127.4,41.5,14.59,-5.47,1.56,0,195.8,14.94,2
