Procede Data Log
OpenFlash Data File 1
13
Time[s],RPM,Throttle,MAF Volt.,Engine Load,Intake Air Temp.,Ignition Adv.,AFR,STFT,LTFT,Boost,FLKC,Oil Temp.,Command AFR
29.59,1624.75,0,1.66,0.27,96.8,1,15.16,4.69,26.56,-8.69,0,154.4,15.29
29.69,1631.25,0,1.67,0.28,96.8,1,15.62,4.69,26.56,-8.69,0,154.4,15.29
29.80,1623.75,0,1.67,0.27,96.8,1,15.16,4.69,26.56,-8.69,0,154.4,15.29
29.90,1641.75,0,1.67,0.27,96.8,1,15.5,4.69,26.56,-8.69,0,154.4,15.29
30.00,1650.25,0,1.66,0.27,96.8,1,14.59,4.69,26.56,-8.69,0,154.4,15.29
30.10,1642.25,0,1.68,0.27,96.8,1,14.7,4.69,26.56,-8.84,0,154.4,15.29
30.21,1623.75,0,1.68,0.27,96.8,1,14.59,4.69,26.56,-8.84,0,154.4,15.29
30.31,1634.25,0,1.66,0.28,96.8,1,14.93,4.69,26.56,-8.84,0,154.4,15.29
30.41,1642,0,1.67,0.27,96.8,1,14.81,5.47,26.56,-8.84,0,154.4,15.29
30.51,1645,0,1.66,0.26,96.8,1,14.81,4.69,26.56,-8.84,0,154.4,15.29
30.61,1657.5,0,1.68,0.27,96.8,1,15.16,4.69,26.56,-8.69,0,154.4,15.29
30.71,1637.5,0,1.67,0.27,96.8,1,15.39,4.69,26.56,-8.84,0,154.4,15.29
30.82,1618,0,1.66,0.27,96.8,1,15.16,4.69,26.56,-8.69,0,154.4,15.29
30.92,1642.5,0,1.67,0.27,96.8,1,15.27,4.69,26.56,-8.69,0,154.4,15.29
31.03,1634.75,0,1.66,0.27,96.8,1,15.62,4.69,26.56,-8.69,0,154.4,15.29
31.13,1639,0,1.67,0.27,96.8,1,14.93,4.69,26.56,-8.84,0,154.4,15.29
31.23,1658.75,0,1.67,0.26,96.8,1,15.16,4.69,26.56,-8.84,0,154.4,15.29
31.33,1663.5,0,1.66,0.27,96.8,1,14.93,4.69,26.56,-8.69,0,154.4,15.29
31.43,1656.75,0,1.68,0.27,96.8,1,14.81,4.69,26.56,-8.69,0,154.4,15.29
31.53,1649,0,1.66,0.27,96.8,1,14.47,5.47,26.56,-8.69,0,154.4,15.29
31.63,1666.25,0,1.66,0.25,96.8,1,15.04,4.69,26.56,-8.84,0,154.4,15.29
31.74,1645,0,1.66,0.27,96.8,1,14.81,4.69,26.56,-8.69,0,154.4,15.29
31.85,1670,0,1.66,0.28,96.8,1,15.04,4.69,26.56,-8.84,0,154.4,15.29
31.95,1665,0,1.67,0.27,96.8,1,14.59,4.69,26.56,-8.84,0,154.4,15.29
32.05,1649,0,1.67,0.27,96.8,1,15.39,4.69,26.56,-8.84,0,154.4,15.29
32.16,1651.25,0,1.67,0.27,96.8,1,15.62,4.69,26.56,-8.69,0,154.4,15.29
32.26,1654.25,0,1.67,0.27,96.8,1,14.93,5.47,26.56,-8.84,0,154.4,15.29
32.36,1655.25,0,1.66,0.26,96.8,1,15.04,4.69,26.56,-8.69,0,154.4,15.29
32.47,1649.25,0,1.67,0.27,96.8,1,15.39,4.69,26.56,-8.69,0,154.4,15.29
32.57,1664.5,0,1.69,0.27,96.8,1,15.16,5.47,26.56,-8.69,0,154.4,15.29
32.67,1646.75,0,1.68,0.28,96.8,1,15.04,5.47,26.56,-8.84,0,154.4,15.29
32.77,1647.75,0,1.67,0.27,96.8,1,14.81,5.47,26.56,-8.69,0,154.4,15.29
32.87,1657.75,0,1.66,0.26,96.8,1,14.47,5.47,26.56,-8.69,0,154.4,15.29
32.97,1618.25,0,1.67,0.28,96.8,1,14.36,5.47,26.56,-8.69,0,154.4,15.29
33.07,1615.25,0,1.65,0.27,96.8,1,14.81,4.69,26.56,-8.69,0,154.4,15.29
33.18,1631.75,0,1.63,0.26,96.8,1,14.59,4.69,26.56,-8.69,0,154.4,15.29
33.28,1640,0,1.65,0.25,96.8,1,15.96,4.69,26.56,-8.69,0,154.4,15.29
33.38,1656.5,0,1.66,0.26,96.8,1,15.62,4.69,26.56,-8.69,0,154.4,15.29
33.49,1672.25,0,1.66,0.26,96.8,1,15.5,4.69,26.56,-8.69,0,154.4,15.29
33.59,1673.25,0,1.67,0.26,96.8,1,15.27,5.47,26.56,-8.69,0,154.4,15.29
33.69,1680.5,0,1.64,0.25,96.8,1,15.73,5.47,26.56,-8.84,0,154.4,15.29
33.79,1662,0,1.64,0.25,96.8,1,15.16,5.47,26.56,-8.84,0,154.4,15.29
33.90,1674,0,1.66,0.26,96.8,1,15.16,5.47,26.56,-8.84,0,154.4,15.29
34.00,1672,0,1.66,0.27,96.8,1,15.04,6.25,26.56,-8.84,0,154.4,15.29
34.11,1678.5,0,1.66,0.27,96.8,1,16.31,6.25,26.56,-8.84,0,154.4,15.29
34.22,1668.5,0,1.68,0.27,96.8,1,15.96,6.25,26.56,-8.69,0,154.4,15.29
34.32,1668.25,0,1.69,0.28,96.8,1,16.31,7.03,26.56,-8.84,0,154.4,15.29
34.42,1664,0,1.66,0.27,96.8,1,15.96,7.03,26.56,-8.84,0,154.4,15.29
34.52,1615.75,0,1.66,0.26,96.8,1,15.27,7.03,26.56,-8.69,0,154.4,15.29
34.62,1630,0,1.67,0.28,96.8,1,15.27,7.81,26.56,-8.69,0,154.4,15.29
34.72,1637,0,1.67,0.27,96.8,1,14.47,7.81,26.56,-8.69,0,154.4,15.29
34.82,1645,0,1.67,0.27,96.8,1,15.27,7.81,26.56,-8.69,0,154.4,15.29
34.92,1645.5,0,1.67,0.27,96.8,1,14.81,8.59,26.56,-8.84,0,154.4,15.29
35.03,1647.25,0,1.66,0.26,96.8,1,15.27,7.81,26.56,-8.69,0,154.4,15.29
35.13,1634.25,0,1.65,0.25,96.8,1,14.81,7.81,26.56,-8.84,0,154.4,15.29
35.23,1621.25,0,1.68,0.27,96.8,1,15.04,7.81,26.56,-8.69,0,154.4,15.29
35.33,1635.75,0,1.68,0.28,96.8,1,14.47,7.81,26.56,-8.69,0,154.4,15.29
35.43,1617,0,1.66,0.27,96.8,1,15.04,7.81,26.56,-8.69,0,154.4,15.29
35.54,1621.25,0,1.66,0.28,96.8,1,14.81,7.81,26.56,-8.69,0,154.4,15.29
35.64,1632.25,0,1.67,0.27,96.8,1,14.13,7.03,26.56,-8.84,0,154.4,15.29
35.75,1605.75,0,1.65,0.26,96.8,1,14.7,7.03,26.56,-8.69,0,154.4,15.29
35.85,1635.25,0,1.66,0.27,96.8,1,14.7,7.03,26.56,-8.69,0,154.4,15.29
35.95,1640.75,0,1.66,0.26,96.8,1,15.39,7.03,26.56,-8.84,0,154.4,15.29
36.06,1622.75,0,1.66,0.27,96.8,1,15.73,7.03,26.56,-8.84,0,154.4,15.29
36.16,1636.75,0,1.67,0.28,96.8,1,15.16,7.03,26.56,-8.69,0,154.4,15.29
36.26,1632,0,1.67,0.28,96.8,1,14.7,7.03,26.56,-8.69,0,154.4,15.29
36.36,1626.5,0,1.66,0.27,96.8,1,14.47,7.03,26.56,-8.69,0,154.4,15.29
36.46,1627.75,0,1.68,0.27,96.8,1,14.7,6.25,26.56,-8.69,0,154.4,15.29
36.56,1635,0,1.65,0.27,96.8,1,14.47,6.25,26.56,-8.69,0,154.4,15.29
36.66,1639.25,0,1.66,0.26,96.8,1,14.7,6.25,26.56,-8.69,0,154.4,15.29
36.77,1620.25,0,1.67,0.28,96.8,1,14.93,6.25,26.56,-8.69,0,154.4,15.29
36.87,1637.25,0,1.67,0.27,96.8,1,14.24,6.25,26.56,-8.84,0,154.4,15.29
36.98,1631.75,0,1.67,0.26,96.8,1,14.36,5.47,26.56,-8.69,0,154.4,15.29
37.08,1639,0,1.66,0.26,96.8,1,14.47,5.47,26.56,-8.69,0,154.4,15.29
37.18,1645.75,0,1.66,0.27,96.8,1,15.04,5.47,26.56,-8.69,0,154.4,15.29
37.28,1647.25,0,1.67,0.26,96.8,1,14.93,5.47,26.56,-8.84,0,154.4,15.29
37.39,1653.75,0,1.67,0.27,96.8,1,14.81,4.69,26.56,-8.84,0,154.4,15.29
37.50,1650.75,0,1.67,0.27,96.8,1,14.93,4.69,26.56,-8.69,0,154.4,15.29
37.60,1657,0,1.69,0.28,96.8,1,15.16,4.69,26.56,-8.84,0,154.4,15.29
37.71,1648,0,1.68,0.28,96.8,1,15.27,4.69,26.56,-8.84,0,154.4,15.29
37.81,1657.5,0,1.65,0.26,96.8,1,14.36,4.69,26.56,-8.84,0,154.4,15.29
37.92,1658.75,0,1.66,0.26,96.8,1,14.59,4.69,26.56,-8.69,0,154.4,15.29
38.02,1677.75,0,1.66,0.26,96.8,1,14.59,4.69,26.56,-8.69,0,154.4,15.29
38.12,1662.75,0,1.67,0.27,96.8,1,14.93,4.69,26.56,-8.69,0,154.4,15.29
38.22,1670.5,0,1.67,0.27,96.8,1,15.16,4.69,26.56,-8.84,0,154.4,15.29
38.32,1670.75,0,1.68,0.27,96.8,1,14.47,4.69,26.56,-8.69,0,154.4,15.29
38.42,1658.75,0,1.67,0.27,96.8,1,14.81,4.69,26.56,-8.84,0,154.4,15.29
38.52,1670,0,1.67,0.26,96.8,1,15.73,4.69,26.56,-8.84,0,154.4,15.29
38.62,1673.75,0,1.68,0.27,96.8,1,15.96,5.47,26.56,-8.69,0,154.4,15.29
38.72,1674.75,0,1.68,0.27,96.8,1,15.73,5.47,26.56,-8.84,0,154.4,15.29
38.82,1664.25,0,1.67,0.27,96.8,1,15.85,5.47,26.56,-8.84,0,154.4,15.29
38.92,1674.5,0,1.67,0.27,96.8,1,15.04,6.25,26.56,-8.69,0,154.4,15.29
39.02,1648.5,0,1.67,0.27,96.8,1,14.7,6.25,26.56,-8.84,0,154.4,15.29
39.12,1638.5,0,1.67,0.28,96.8,1,14.59,5.47,26.56,-8.84,0,154.4,15.29
39.22,1642.25,0,1.68,0.28,96.8,1,14.59,5.47,26.56,-8.84,0,154.4,15.29
39.32,1612,0,1.66,0.27,96.8,1,14.13,5.47,26.56,-8.69,0,154.4,15.29
39.42,1642.75,0,1.66,0.26,96.8,1,14.59,5.47,26.56,-8.69,0,154.4,15.29
39.52,1637.25,0,1.69,0.28,96.8,1,14.93,5.47,26.56,-8.69,0,154.4,15.29
39.62,1643.25,0,1.66,0.27,96.8,1,14.7,4.69,26.56,-8.69,0,154.4,15.29
39.72,1621.5,0,1.68,0.29,96.8,1,15.16,5.47,26.56,-8.69,0,154.4,15.29
39.82,1617.5,0,1.68,0.28,96.8,1,15.04,4.69,26.56,-8.69,0,154.4,15.29
39.93,1612.75,0,1.68,0.28,96.8,1,15.73,5.47,26.56,-8.69,0,154.4,15.29
40.04,1604.75,0,1.68,0.28,96.8,1,14.93,5.47,26.56,-8.69,0,154.4,15.29
40.15,1642,0,1.68,0.28,96.8,1,14.81,5.47,26.56,-8.55,0,154.4,15.29
40.25,1655.5,0,1.67,0.29,96.8,1,14.59,5.47,26.56,-8.55,0,154.4,15.29
40.35,1662.25,0,1.69,0.29,96.8,1,14.93,5.47,26.56,-8.55,0,154.4,15.29
40.46,1629.75,0,1.65,0.27,96.8,1,15.04,5.47,26.56,-8.69,0,154.4,15.29
40.56,1615.25,0,1.67,0.28,96.8,1,14.7,5.47,26.56,-8.55,0,154.4,15.29
40.66,1623,0,1.68,0.28,96.8,1,14.59,5.47,26.56,-8.69,0,156.2,15.29
40.76,1627.25,0,1.66,0.27,96.8,1,15.27,5.47,26.56,-8.55,0,156.2,15.29
40.86,1660.25,0,1.67,0.29,96.8,1,15.39,5.47,26.56,-8.69,0,156.2,15.29
40.96,1649.75,0,1.67,0.28,96.8,1,14.81,5.47,26.56,-8.69,0,156.2,15.29
41.06,1662.75,0,1.66,0.27,96.8,1,14.59,4.69,26.56,-8.55,0,156.2,15.29
41.16,1646,0,1.68,0.28,96.8,1,14.47,4.69,26.56,-8.55,0,156.2,15.29
41.26,1647,0,1.64,0.28,96.8,1,14.24,4.69,26.56,-8.69,0,156.2,15.29
41.37,1647.5,0,1.67,0.27,96.8,1,14.47,4.69,26.56,-8.69,0,156.2,15.29
41.47,1671.5,0,1.67,0.27,96.8,1,15.16,4.69,26.56,-8.69,0,156.2,15.29
41.58,1653.5,0,1.68,0.28,96.8,1,14.7,4.69,26.56,-8.69,0,156.2,15.29
41.68,1650.25,0,1.67,0.27,96.8,1,14.93,4.69,26.56,-8.69,0,156.2,15.29
41.78,1667.5,0,1.69,0.27,96.8,1,15.04,4.69,26.56,-8.69,0,156.2,15.29
41.88,1674,0,1.67,0.27,96.8,1,15.16,5.47,26.56,-8.84,0,156.2,15.29
41.99,1647.25,0,1.68,0.28,96.8,1,15.5,5.47,26.56,-8.69,0,156.2,15.29
42.09,1663.75,0,1.67,0.27,96.8,1,15.04,5.47,26.56,-8.69,0,156.2,15.29
42.20,1657.25,0,1.68,0.27,96.8,1,15.16,4.69,26.56,-8.69,0,156.2,15.29
42.30,1668.75,0,1.68,0.27,96.8,1,15.27,5.47,26.56,-8.84,0,156.2,15.29
42.40,1636,0,1.66,0.28,96.8,1,14.24,4.69,26.56,-8.69,0,156.2,15.29
42.51,1649.25,0,1.69,0.29,96.8,1,14.81,4.69,26.56,-8.69,0,156.2,15.29
42.62,1650.75,0,1.7,0.28,96.8,1,14.59,4.69,26.56,-8.69,0,156.2,15.29
42.72,1666.25,0,1.68,0.28,96.8,1,15.16,4.69,26.56,-8.69,0,156.2,15.29
42.83,1645.5,0,1.67,0.28,96.8,1,14.47,3.91,26.56,-8.69,0,156.2,15.29
42.93,1653.25,0,1.68,0.27,96.8,1,14.93,3.91,26.56,-8.55,0,156.2,15.29
43.03,1650.75,0,1.68,0.27,96.8,1,15.16,3.91,26.56,-8.69,0,156.2,15.29
43.13,1667,0,1.68,0.26,96.8,1,14.93,3.91,26.56,-8.69,0,156.2,15.29
43.23,1651.5,0,1.69,0.28,96.8,1,14.93,3.91,26.56,-8.69,0,156.2,15.29
43.33,1647.25,0,1.68,0.27,96.8,1,14.93,3.91,26.56,-8.69,0,156.2,15.29
43.43,1645.75,0,1.68,0.28,96.8,1,15.04,3.91,26.56,-8.55,0,156.2,15.29
43.54,1660,0,1.68,0.28,96.8,1,15.27,3.91,26.56,-8.69,0,156.2,15.29
43.64,1671.75,0,1.68,0.28,96.8,1,15.04,3.91,26.56,-8.69,0,156.2,15.29
43.75,1683.25,0,1.68,0.27,96.8,1,14.93,3.91,26.56,-8.69,0,156.2,15.29
43.85,1665.75,0,1.69,0.29,96.8,1,14.59,3.91,26.56,-8.84,0,156.2,15.29
43.96,1669.5,0,1.67,0.27,96.8,1,14.59,3.91,26.56,-8.84,0,156.2,15.29
44.06,1679.5,0,1.68,0.27,96.8,1,15.62,3.12,26.56,-8.69,0,156.2,15.29
44.17,1674,0,1.66,0.27,96.8,1,15.39,3.91,26.56,-8.84,0,156.2,15.29
44.28,1678,0,1.67,0.27,96.8,1,15.5,3.91,26.56,-8.84,0,156.2,15.29
44.38,1680.75,0,1.67,0.27,96.8,1,14.7,3.91,26.56,-8.69,0,156.2,15.29
44.48,1682.75,0,1.69,0.27,96.8,1,14.81,3.91,26.56,-8.69,0,156.2,15.29
44.58,1663.25,0,1.68,0.28,96.8,1,15.5,3.91,26.56,-8.69,0,156.2,15.29
44.68,1694,0,1.67,0.27,96.8,1,15.62,4.69,26.56,-8.69,0,156.2,15.29
44.79,1679.5,0,1.68,0.28,96.8,1,15.73,4.69,26.56,-8.84,0,156.2,15.29
44.90,1653.5,0,1.68,0.28,96.8,1,15.5,5.47,26.56,-8.69,0,156.2,15.29
45.00,1676.25,0,1.67,0.27,96.8,1,15.5,5.47,26.56,-8.69,0,156.2,15.29
45.10,1635.75,0,1.7,0.27,96.8,1,14.93,5.47,26.56,-8.69,0,156.2,15.29
45.21,1648.25,0,1.68,0.27,96.8,1,15.04,5.47,26.56,-8.55,0,156.2,15.29
45.32,1671.25,0,1.7,0.28,96.8,1,15.16,5.47,26.56,-8.69,0,156.2,15.29
45.42,1653,0,1.69,0.26,96.8,1,15.62,5.47,26.56,-8.69,0,156.2,15.29
45.52,1634.5,0,1.68,0.28,96.8,1,14.59,5.47,26.56,-8.55,0,156.2,15.29
45.62,1661.25,0,1.69,0.27,96.8,1,14.7,4.69,26.56,-8.69,0,156.2,15.29
45.72,1646.75,0,1.69,0.28,96.8,1,14.93,4.69,26.56,-8.69,0,156.2,15.29
45.83,1670.5,0,1.68,0.27,96.8,1,14.93,4.69,26.56,-8.55,0,156.2,15.29
45.93,1686.25,0,1.69,0.27,96.8,1,14.93,3.91,26.56,-8.69,0,156.2,15.29
46.03,1686.5,0,1.69,0.27,96.8,1,14.81,3.91,26.56,-8.69,0,156.2,15.29
46.13,1679.5,0,1.69,0.28,96.8,1,15.04,3.91,26.56,-8.69,0,156.2,15.29
46.24,1676,0,1.67,0.27,96.8,1,14.13,3.91,26.56,-8.69,0,156.2,15.29
46.34,1686.5,0,1.66,0.28,96.8,1,14.13,3.12,26.56,-8.69,0,156.2,15.29
46.44,1671.5,0,1.69,0.28,96.8,1,14.24,2.34,26.56,-8.69,0,156.2,15.29
46.54,1692,0,1.66,0.28,96.8,1,14.93,2.34,26.56,-8.69,0,156.2,15.29
46.64,1667.5,0,1.67,0.27,96.8,1,16.19,2.34,26.56,-8.69,0,156.2,15.29
46.74,1691.75,0,1.69,0.26,96.8,1,14.81,2.34,26.56,-8.69,0,156.2,15.29
46.84,1687.25,0,1.71,0.28,96.8,1,14.59,3.12,26.56,-8.69,0,156.2,15.29
46.95,1690.75,0,1.69,0.27,96.8,1,15.39,2.34,26.56,-8.69,0,156.2,15.29
47.05,1686.5,0,1.7,0.28,96.8,1,15.5,3.12,26.56,-8.55,0,156.2,15.29
47.15,1693.5,0,1.66,0.27,96.8,1,15.96,3.91,26.56,-8.69,0,156.2,15.29
47.25,1697,0,1.68,0.27,96.8,1,15.5,3.91,26.56,-8.69,0,156.2,15.29
47.36,1677,0,1.69,0.28,96.8,1,15.04,3.91,26.56,-8.55,0,156.2,15.29
47.46,1689.75,0,1.7,0.27,96.8,1,15.5,3.91,26.56,-8.55,0,156.2,15.29
47.56,1701.25,0,1.69,0.28,96.8,1,15.16,4.69,26.56,-8.69,0,156.2,15.29
47.66,1679.5,0,1.7,0.28,96.8,1,14.24,4.69,26.56,-8.55,0,156.2,15.29
47.77,1690.75,0,1.69,0.28,96.8,1,14.93,3.91,26.56,-8.69,0,156.2,15.29
47.87,1685,0,1.69,0.28,96.8,1,14.7,4.69,26.56,-8.55,0,156.2,15.29
47.98,1685.25,0,1.69,0.27,96.8,1,14.7,4.69,26.56,-8.55,0,156.2,15.29
48.08,1670,0,1.68,0.28,96.8,1,14.81,4.69,26.56,-8.55,0,156.2,15.29
48.18,1670.5,0,1.7,0.28,96.8,1,15.62,4.69,26.56,-8.69,0,156.2,15.29
48.28,1680.5,0,1.69,0.27,96.8,1,14.7,4.69,26.56,-8.69,0,156.2,15.29
48.39,1686.75,0,1.7,0.28,96.8,1,14.81,4.69,26.56,-8.69,0,156.2,15.29
48.49,1683.5,0,1.7,0.28,96.8,1,14.59,4.69,26.56,-8.69,0,156.2,15.29
48.59,1675,0,1.68,0.27,96.8,1,14.59,3.91,26.56,-8.55,0,156.2,15.29
48.70,1689.25,0,1.68,0.27,96.8,1,14.47,3.91,26.56,-8.69,0,156.2,15.29
48.81,1686,0,1.71,0.28,96.8,1,14.7,3.91,26.56,-8.69,0,156.2,15.29
48.92,1685,0,1.67,0.27,96.8,1,14.81,3.91,26.56,-8.55,0,156.2,15.29
49.02,1669.5,0,1.69,0.28,96.8,1,15.27,3.12,26.56,-8.69,0,156.2,15.29
49.12,1664.75,0,1.69,0.28,96.8,1,15.16,3.91,26.56,-8.69,0,156.2,15.29
49.22,1684.5,0,1.69,0.27,96.8,1,14.7,3.12,26.56,-8.55,0,156.2,15.29
49.33,1663.5,0,1.7,0.28,96.8,1,14.93,3.91,26.56,-8.69,0,156.2,15.29
49.44,1685.5,0,1.7,0.28,96.8,1,15.27,3.91,26.56,-8.69,0,156.2,15.29
49.54,1693.5,0,1.69,0.28,96.8,1,15.04,3.91,26.56,-8.55,0,156.2,15.29
49.65,1662.75,0,1.68,0.28,96.8,1,14.59,3.91,26.56,-8.55,0,156.2,15.29
49.75,1666.75,0,1.7,0.28,96.8,1,14.93,3.91,26.56,-8.69,0,156.2,15.29
49.85,1668.75,0,1.68,0.28,96.8,1,14.93,3.91,26.56,-8.55,0,156.2,15.29
49.96,1677.5,0,1.69,0.28,96.8,1,15.27,3.91,26.56,-8.69,0,156.2,15.29
50.06,1687.5,0,1.67,0.27,96.8,1,14.81,3.91,26.56,-8.69,0,156.2,15.29
50.16,1697,0,1.7,0.27,96.8,1,15.16,3.91,26.56,-8.55,0,156.2,15.29
50.26,1688.25,0,1.68,0.27,96.8,1,15.39,3.91,26.56,-8.69,0,156.2,15.29
50.36,1699.25,0,1.68,0.27,96.8,1,15.27,4.69,26.56,-8.69,0,156.2,15.29
50.46,1703.25,0,1.71,0.29,96.8,1,14.36,3.91,26.56,-8.55,0,156.2,15.29
50.57,1695.75,0,1.67,0.28,96.8,1,15.62,3.91,26.56,-8.69,0,156.2,15.29
50.68,1724.5,0,1.69,0.27,96.8,1,15.96,3.91,26.56,-8.69,0,156.2,15.29
50.78,1718,0,1.67,0.26,96.8,1,15.27,4.69,26.56,-8.69,0,156.2,15.29
50.88,1714.5,0,1.68,0.26,96.8,1,15.04,3.91,26.56,-8.55,0,156.2,15.29
50.99,1712.25,0,1.7,0.27,96.8,1,15.04,4.69,26.56,-8.55,0,156.2,15.29
51.09,1684.5,0,1.69,0.28,96.8,1,15.62,4.69,26.56,-8.69,0,156.2,15.29
51.20,1687.5,0,1.7,0.28,96.8,1,15.85,5.47,26.56,-8.69,0,156.2,15.29
51.30,1698.5,0,1.69,0.28,96.8,1,14.93,5.47,26.56,-8.69,0,156.2,15.29
51.40,1670.5,0,1.71,0.28,96.8,1,14.93,5.47,26.56,-8.69,0,156.2,15.29
51.50,1674,0,1.7,0.28,96.8,1,15.27,5.47,26.56,-8.69,0,156.2,15.29
51.61,1674.5,0,1.7,0.28,96.8,1,14.59,4.69,26.56,-8.55,0,156.2,15.29
51.71,1685.75,0,1.69,0.28,96.8,1,15.5,4.69,26.56,-8.69,0,156.2,15.29
51.82,1681.75,0,1.68,0.28,96.8,1,15.5,5.47,26.56,-8.55,0,156.2,15.29
51.92,1680,0,1.7,0.28,96.8,1,15.04,5.47,26.56,-8.55,0,156.2,15.29
52.03,1693.25,0,1.69,0.28,96.8,1,14.59,5.47,26.56,-8.69,0,156.2,15.29
52.14,1687.5,0,1.71,0.28,96.8,1,15.04,5.47,26.56,-8.55,0,156.2,15.29
52.24,1693,0,1.69,0.28,96.8,1,15.16,5.47,26.56,-8.55,0,156.2,15.29
52.34,1677.25,0,1.68,0.28,96.8,1,14.7,4.69,26.56,-8.55,0,156.2,15.29
52.44,1681,0,1.69,0.28,96.8,1,14.59,4.69,26.56,-8.55,0,156.2,15.29
52.55,1672.25,0,1.71,0.28,96.8,1,14.47,4.69,26.56,-8.55,0,156.2,15.29
52.66,1678.25,0,1.69,0.29,96.8,1,13.9,4.69,26.56,-8.55,0,156.2,15.29
52.76,1674.75,0,1.71,0.27,96.8,1,14.36,3.91,26.56,-8.55,0,156.2,15.29
52.86,1684,0,1.7,0.28,96.8,1,15.5,4.69,26.56,-8.55,0,156.2,15.29
52.97,1670.25,0,1.69,0.27,96.8,1,15.96,4.69,26.56,-8.55,0,156.2,15.29
53.07,1675.75,0,1.69,0.28,96.8,1,15.62,4.69,26.56,-8.55,0,156.2,15.29
53.17,1657.5,0,1.7,0.28,96.8,1,14.7,4.69,26.56,-8.55,0,156.2,15.29
53.28,1686.5,0,1.7,0.28,96.8,1,15.04,4.69,26.56,-8.55,0,156.2,15.29
53.38,1687,0,1.69,0.28,96.8,1,15.04,4.69,26.56,-8.55,0,156.2,15.29
53.49,1698,0,1.69,0.28,96.8,1,14.93,5.47,26.56,-8.55,0,156.2,15.29
53.59,1708.5,0,1.7,0.27,96.8,1,14.81,4.69,26.56,-8.69,0,156.2,15.29
53.69,1700,0,1.69,0.28,96.8,1,15.16,4.69,26.56,-8.55,0,156.2,15.29
53.80,1697.75,0,1.7,0.28,96.8,1,15.39,4.69,26.56,-8.69,0,156.2,15.29
53.91,1694,0,1.61,0.27,96.8,1,14.47,4.69,26.56,-8.69,0,156.2,15.29
54.01,1680,0,1.33,0.14,96.8,1,14.01,0,26.56,-9.71,0,158,15.06
54.12,1551.25,0,1.35,0.13,96.8,0,14.47,0,26.56,-9.71,0,158,15.06
54.23,1452.25,0,1.31,0.13,96.8,0,15.96,0,26.56,-10,0,158,15.06
54.34,1425,0,1.35,0.15,96.8,0,17,0,26.56,-10.14,0,158,15.06
54.45,1364.75,0,1.4,0.17,96.8,4.5,16.88,0,26.56,-10.29,0,158,15.06
54.55,1346.25,0,1.43,0.19,96.8,7,16.19,0,26.56,-10.14,0,158,15.06
54.66,1307.5,0,1.42,0.19,96.8,7,15.96,0,26.56,-10.14,0,158,15.06
54.76,1280.25,0,1.41,0.19,96.8,7,15.16,0,26.56,-10.14,0,158,15.06
54.87,1260.5,0,1.41,0.19,96.8,7.5,16.31,0,26.56,-10.14,0,158,15.06
54.97,1235.25,0,1.4,0.19,96.8,7.5,16.42,0,26.56,-10.14,0,158,14.94
55.08,1211.75,0,1.41,0.2,96.8,7.5,15.73,0.78,26.56,-10,0,158,14.94
55.18,1205.75,0,1.38,0.19,96.8,7.5,15.62,0.78,26.56,-10,0,158,14.94
55.28,1182.5,0,1.39,0.19,98.6,7.5,15.27,0.78,26.56,-10,0,158,14.94
55.38,1160.25,0,1.37,0.18,98.6,7.5,15.39,0.78,26.56,-10,0,158,14.94
55.49,1149.75,0,1.36,0.19,98.6,7.5,15.04,0.78,26.56,-10,0,158,14.94
55.59,1133,0,1.36,0.19,98.6,8,15.04,0.78,26.56,-10,0,158,14.94
55.70,1093,0,1.33,0.18,98.6,8,14.93,1.56,26.56,-10,0,158,14.94
55.80,1084.75,0,1.34,0.19,98.6,8,15.04,1.56,26.56,-10,0,158,14.94
55.91,1069.5,0,1.34,0.19,98.6,8,14.7,0.78,26.56,-9.85,0,158,14.94
56.02,1052.75,0,1.32,0.18,98.6,8,14.81,1.56,26.56,-9.85,0,158,14.94
56.12,1030.5,0,1.31,0.18,98.6,7.5,14.93,1.56,26.56,-10,0,158,14.94
56.23,1017.5,0,1.3,0.18,98.6,7.5,15.27,1.56,26.56,-9.85,0,158,14.94
56.33,1008.25,0,1.32,0.19,98.6,7.5,14.7,1.56,26.56,-9.85,0,158,14.94
56.43,1001.25,0,1.3,0.18,98.6,7,14.47,0.78,26.56,-10,0,158,14.94
56.53,999.75,0,1.3,0.18,98.6,7.5,14.36,0.78,26.56,-10,0,158,14.94
56.63,987.5,0,1.29,0.18,98.6,7.5,14.24,0.78,26.56,-9.85,0,158,14.94
56.74,962.25,0,1.3,0.18,98.6,7.5,13.9,0.78,26.56,-9.85,0,158,14.94
56.84,953.75,0,1.3,0.19,98.6,8,13.9,0,26.56,-9.85,0,158,14.94
56.94,948,0,1.31,0.19,98.6,8,14.13,0,26.56,-9.85,0,158,14.94
57.04,935.75,0,1.29,0.2,98.6,8,14.01,0,26.56,-9.71,0,158,14.94
57.14,928.25,0,1.31,0.2,98.6,8,14.24,0,26.56,-9.71,0,158,14.94
57.24,913.25,0,1.3,0.2,98.6,8,14.47,0,26.56,-9.71,0,158,14.94
57.34,909.25,0,1.29,0.2,98.6,8,15.04,0.78,26.56,-9.71,0,158,14.94
57.44,906.75,0,1.28,0.19,98.6,8,14.7,0.78,26.56,-9.85,0,158,14.94
